cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,0,0,0,2,2,0,0
I2,1,0,0,0,0,0,2,2,2,1
I3,1,1,0,0,0,0,2,2,2,1
216_4,1,1,0,0,0,0,2,2,2,1
216_3,1,1,0,0,0,0,2,2,2,1
I4,1,0,2,1,0,2,2,2,2,1
216_2,1,0,2,1,0,2,2,2,2,1
216_1,1,0,2,1,2,2,2,2,2,1
I5,0,0,2,0,0,1,2,2,0,0
I6,0,1,2,2,2,1,2,2,0,0
216_9,2,1,2,2,2,1,2,2,0,0
216_8,0,1,2,2,2,1,2,2,0,0
I7,1,0,2,1,0,1,2,2,0,2
216_11,1,0,2,1,0,1,2,2,0,2
216_10,1,1,2,1,0,1,2,2,0,2
I8,0,1,0,2,0,0,0,0,1,2
I9,0,1,1,2,2,0,2,0,1,2
216_13,0,1,1,2,2,0,2,0,1,2
216_12,0,1,1,2,2,0,2,1,1,2
I10,0,1,0,2,0,0,0,0,1,2
216_16,0,1,1,2,2,2,0,0,1,2
216_19,0,1,0,2,0,0,0,1,1,2
Evolve tree: [&R] (((216_19:0.762,216_16:0.762)I10:0.258,(216_12:0.24,216_13:0.24)I9:0.78)I8:0.27,(((216_10:0.354,216_11:0.354)I7:0.318,(216_8:0.3,216_9:0.3)I6:0.372)I5:0.342,((216_1:0.09,216_2:0.09)I4:0.27,(216_3:0.036000000000000004,216_4:0.036000000000000004)I3:0.324)I2:0.654)I1:0.276)I0:0;
