Newick tree (s):
[&R] ((((((216_22:0.4654097534577841,216_23:0.005)214_22:0.6492735825052117,216_24:0.005)171_12:0.005,(216_25:0.6397219426312544,216_26:1.7578579175523736)176_14:0.005)131_7:0.44117984257256615,((216_27:0.5298421273041474,216_28:0.005)173_15:0.6798821268838556,(216_29:0.005,216_30:0.7663292081482894)179_19:1.0647860774088322)131_8:0.005)84_4:0.005,(((216_20:0.6022300809979468,216_21:1.6714486180262393)177_11:0.005,(216_18:0.5132555180402049,216_19:0.005)184_10:0.005)134_6:0.005,216_17:0.6496436433057617)91_3:1.3600329002566132)42_2:1.0016123982870668,((((216_1:0.005,216_2:0.3154936513005161)195_1:0.005,(216_3:0.43041343563243006,216_4:0.8791019158120098)202_3:0.005)147_1:1.6569892509814763,((216_5:1.0475226854748814,216_6:0.005)193_3:1.7578579175523736,(216_7:0.48808941117273774,216_8:0.005)200_6:0.005)153_3:0.005)95_1:0.9111454331410542,(((216_11:0.005,216_12:0.8239481441620558)201_9:1.1594719275470609,(216_9:0.604473058717941,216_10:0.005)206_9:0.9549483576909399)151_4:0.005,((216_15:0.3104968954063902,216_16:0.005)193_8:1.271350773170912,216_14:0.8049986781372679)151_5:0.005)104_3:0.7535893735378422)51_1:0.005)virtual:0.05107182744085385;
Negative-llh: (343.07408594957315, 'optimal')
Dropout rate: 1.0000000000000065e-10
Silencing rate: 1.0000000000000065e-10
Sigma: 15.483770418066642
Inferred locations:
214_22 296.34571314603573 295.9319140828605
171_12 312.7774719562453 274.8989867875303
176_14 312.6931081045774 274.35104156056815
131_7 312.6885677908292 274.6267528103771
173_15 271.3435497467584 275.86526344502545
179_19 289.05405509497973 244.00524348072418
131_8 303.87780980928375 274.813796126736
84_4 304.1000951115096 274.9494248824486
177_11 360.00263879233285 279.4419731503763
184_10 360.5042694829458 279.9061634760353
134_6 360.1762203978599 279.75001030931
91_3 360.023292226085 279.90173962562994
42_2 304.2277181005191 275.0878119502733
195_1 338.7025327799805 322.6895015383976
202_3 338.6761734182548 321.97998843281164
147_1 338.6373636686089 322.32317555825887
193_3 275.14745441201165 338.83326211137677
200_6 305.1837640942772 314.9822418431864
153_3 305.1110304317867 314.97520614275214
95_1 305.12353861288506 314.9004159956084
201_9 261.04656388606406 331.7333321817308
206_9 230.26342579123218 312.17440506584194
151_4 263.03788830122215 301.37038223830183
193_8 244.32743749570366 271.0347739683221
151_5 263.2355666297778 301.0048170513294
104_3 263.22480144752984 301.1753564680858
51_1 288.8312553606005 297.512920761955
virtual 288.9143666351516 297.39179379782934
