pos_1,pos_2,progenitor,descendants_1,descendants_2
274,334,1,1,2
268,314,2,3,
253,306,3,4,
238,290,4,5,
286,306,5,6,
250,273,6,7,
291,270,7,8,
262,259,8,9,
332,273,9,10,
309,259,10,11,
298,223,11,12,
319,198,12,13,
261,230,13,14,
256,196,14,15,
279,251,15,16,
279,223,16,17,
243,238,17,18,
209,217,18,19,
231,261,19,20,
218,257,20,21,
