pos_1,pos_2,progenitor,descendants
290,346,1,1
258,336,2,2
259,323,3,3
281,320,4,4
256,302,5,5
237,295,6,6
293,307,7,7
282,299,8,8
266,285,9,9
243,266,10,10
303,282,11,11
297,260,12,12
273,271,13,13
256,260,14,14
334,271,15,15
309,253,16,16
294,214,17,17
325,196,18,18
260,236,19,19
276,230,20,20
243,194,21,21
261,178,22,22
281,253,23,23
279,217,24,24
239,243,25,25
226,227,26,26
204,210,27,27
220,257,28,28
198,249,29,29
