pos_1,pos_2,progenitor,descendants_1,descendants_2
289,347,1,1,
260,333,2,2,
261,320,3,3,
277,317,4,4,
255,300,5,5,
237,295,6,6,
290,308,7,7,
261,281,8,8,
247,271,8,9,
302,277,9,10,
296,263,9,11,
264,265,10,12,
334,271,11,13,
307,257,12,14,
297,221,13,15,
325,196,14,16,
266,228,15,17,18
250,200,16,19,
264,176,17,20,
282,255,18,21,
277,221,19,22,
238,242,20,23,
224,222,21,24,
207,217,21,25,
224,255,22,26,
199,248,23,27,
