pos_1,pos_2,progenitor,descendants
290,346,1,1
259,334,2,2
259,323,3,3
280,319,4,4
257,304,5,5
237,295,6,6
293,311,7,7
282,302,8,8
264,284,9,9
243,268,10,10
303,281,11,11
298,259,12,12
270,265,13,13
257,263,13,14
334,271,14,15
309,253,15,16
294,213,16,17
325,196,17,18
260,236,18,19
276,230,19,20
243,191,20,21
264,180,21,22
281,253,22,23
279,218,23,24
238,243,24,25
227,225,25,26
204,210,26,27
221,254,27,28
198,248,28,29
