pos_1,pos_2,progenitor,descendants_1,descendants_2
273,333,1,1,
272,318,2,2,
250,305,3,3,
235,293,4,4,
286,308,5,5,
251,277,6,6,
286,268,7,7,
262,259,8,8,
322,267,9,9,10
310,208,10,11,12
258,230,11,13,
258,195,12,14,
271,250,13,15,
279,224,14,16,
245,237,15,17,
211,213,16,18,
233,259,17,19,
219,250,18,20,
237,246,19,21,
204,234,20,22,
