pos_1,pos_2,progenitor,descendants_1,descendants_2
289,347,1,1,
260,333,2,2,
259,322,3,3,
280,319,4,4,
255,301,5,5,
237,295,6,6,
293,311,7,7,
282,302,7,8,
261,282,8,9,
245,269,9,10,
303,280,10,11,
298,259,11,12,
264,265,12,13,14
334,271,13,15,
309,253,14,16,
294,211,15,17,
325,196,16,18,
261,232,17,19,
275,230,18,20,
247,196,19,21,
264,178,20,22,
284,255,21,23,
278,218,22,24,
238,243,23,25,
227,224,24,26,
207,210,25,27,
223,254,26,28,
198,248,27,29,
