cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,1,0,2,0,1,2,2,0,0,0
I1,1,1,2,2,1,2,2,1,0,0
I2,1,1,2,2,1,2,2,1,0,0
216_10,1,1,2,2,1,2,2,1,0,0
216_9,1,1,2,2,1,2,2,1,0,0
I3,1,1,2,2,1,2,2,1,0,0
216_15,1,1,2,2,1,2,2,1,0,2
I4,1,1,2,2,1,2,2,1,0,0
216_14,1,1,2,2,1,2,2,1,0,0
216_13,1,1,2,2,1,2,2,1,0,0
I5,1,2,2,0,1,2,2,2,0,2
I6,1,2,2,0,1,2,2,2,2,2
I7,1,2,2,0,1,2,2,2,2,2
216_2,1,2,2,0,1,2,2,2,2,2
216_1,1,2,2,0,1,2,2,2,2,2
I8,1,2,2,0,1,2,2,2,2,2
216_4,1,2,2,1,1,2,2,2,2,2
216_3,1,2,2,0,1,2,2,2,2,2
I9,1,2,2,1,1,2,2,2,0,2
216_7,1,2,2,1,1,2,2,2,0,2
I10,1,2,2,1,1,2,2,2,0,2
216_6,1,2,2,1,1,2,2,2,0,2
216_5,1,2,2,1,1,2,2,2,0,2
Evolve tree: [&R] ((((216_5:0.05964848488953681,216_6:0.05964848488953681)I10:0.12392718307319178,216_7:0.18357566796272867)I9:0.21965077213305773,((216_3:0.05002953623636411,216_4:0.05002953623636411)I8:0.12025460556881969,(216_1:0.04766967359496056,216_2:0.04766967359496056)I7:0.12261446821022323)I6:0.2329422982906025)I5:0.29048674807700725,(((216_13:0.06456756588627624,216_14:0.06456756588627624)I4:0.10571657591890757,216_15:0.17028414180518386)I3:0.2329422982906025,(216_9:0.05002953623636411,216_10:0.05002953623636411)I2:0.3531969038594222)I1:0.29048674807700725)I0:0.37601723361383765;
