sigma: 22.470982031241125
216_3 285.0 37.0
216_2 254.0 57.0
216_1 241.0 87.0
216_7 225.0 28.0
216_6 233.0 53.0
216_5 206.0 44.0
187_4 222.81521202753868 42.369878431136264
131_2 222.9519441067805 42.11704345669236
185_1 250.15190968732455 68.22688903360441
136_1 259.7179286084583 54.61629034769661
82_1 244.18277959079325 49.33325899189183
