cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,1,0,0,1,0,1,0
I2,2,0,0,1,0,0,1,0,1,0
I3,2,0,0,1,0,1,1,0,1,0
216_8,2,1,2,1,0,1,1,0,1,0
I4,2,0,0,1,0,1,1,0,1,0
216_6,2,1,0,1,0,1,1,0,1,0
216_5,2,0,0,1,0,1,1,0,1,0
I5,2,1,0,1,0,1,1,0,1,0
I6,2,1,0,1,0,1,1,0,1,1
216_4,2,1,0,1,0,1,1,0,1,1
216_3,2,1,0,1,0,1,1,0,1,1
I7,2,1,0,1,0,1,1,0,1,0
216_2,2,1,0,1,0,1,1,0,1,0
216_1,2,1,0,1,0,1,1,0,1,0
I8,0,0,0,1,0,0,1,0,1,2
I9,0,0,0,1,0,0,1,0,1,2
I10,0,0,1,1,0,0,1,0,1,2
216_12,0,0,1,1,0,0,1,0,1,2
216_11,0,0,1,1,0,2,1,0,1,2
I11,0,0,0,1,0,0,1,0,1,2
216_14,0,0,0,1,0,0,1,0,1,2
216_13,0,0,1,1,0,0,1,0,1,2
I12,0,0,0,1,0,0,1,0,1,2
216_15,0,0,0,1,2,1,1,1,1,2
I13,0,0,2,1,0,0,1,2,1,2
216_18,0,0,2,1,1,0,1,2,1,2
216_17,0,0,2,1,0,0,1,2,1,2
I14,0,1,0,1,0,0,0,2,0,0
I15,2,1,0,1,2,0,1,2,0,2
I16,2,1,0,1,2,0,1,2,0,2
216_28,2,1,0,1,2,0,1,2,0,2
216_27,2,1,0,1,2,0,1,2,0,2
I17,2,1,0,1,2,0,1,2,0,2
216_30,2,1,0,1,2,0,1,2,0,2
216_29,2,1,0,1,2,0,1,2,0,2
I18,0,1,0,1,0,0,0,2,0,1
I19,0,1,1,1,0,0,0,2,0,1
I20,1,1,1,1,0,2,0,2,0,1
216_26,1,1,1,1,0,2,0,2,0,1
216_25,1,1,1,1,0,2,0,2,0,1
I21,2,1,1,1,0,0,0,2,0,1
216_24,2,1,1,1,0,0,1,2,0,1
216_23,2,1,1,1,0,0,0,2,0,1
I22,2,1,0,1,0,0,0,2,0,1
I23,2,1,2,1,0,0,0,2,2,1
216_22,2,1,2,1,0,0,0,2,2,1
216_21,2,1,2,1,2,0,0,2,2,1
I24,2,1,0,1,0,0,1,2,0,1
216_20,2,1,0,1,0,0,1,2,0,1
216_19,2,1,0,1,0,0,1,2,0,1
Evolve tree: [&R] (((((216_19:0.16514018691588522,216_20:0.16514018691588522)I24:0.23601869158878264,(216_21:0.15112149532710037,216_22:0.15112149532710037)I23:0.2500373831775675)I22:0.2949158878504657,((216_23:0.16044859813083856,216_24:0.16044859813083856)I21:0.21861682242990424,(216_25:0.11456074766354948,216_26:0.11456074766354948)I20:0.2645046728971933)I19:0.3170093457943907)I18:0.3103738317757003,((216_29:0.1888785046728943,216_30:0.1888785046728943)I17:0.22343925233644643,(216_27:0.17932710280373554,216_28:0.17932710280373554)I16:0.2329906542056052)I15:0.5941308411214932)I14:0.2835514018691589,((((216_17:0.12358878504672693,216_18:0.12358878504672693)I13:0.26097196261681954,216_15:0.3845607476635465)I12:0.27299065420560586,((216_13:0.03252336448598071,216_14:0.03252336448598071)I11:0.15635514018691357,(216_11:0.028392523364485455,216_12:0.028392523364485455)I10:0.16048598130840883)I9:0.46867289719625815)I8:0.33429906542056,(((216_1:0.13269158878504456,216_2:0.13269158878504456)I7:0.22457943925233398,(216_3:0.1281308411214932,216_4:0.1281308411214932)I6:0.2291401869158853)I5:0.24996261682242826,((216_5:0.12358878504672693,216_6:0.12358878504672693)I4:0.20155140186915657,216_8:0.32514018691588353)I3:0.2820934579439233)I2:0.3846168224299056)I1:0.2981495327102804)I0:0;
