cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,2,0,0,1,0,0,1,0,1
I2,0,2,0,0,1,0,0,1,0,1
I3,1,2,2,0,1,2,1,1,2,1
216_8,1,2,2,0,1,2,1,1,2,1
I4,1,2,2,1,1,2,1,1,2,1
216_6,1,2,2,1,1,2,1,1,2,1
216_5,1,2,2,1,1,2,1,1,2,1
I5,0,2,2,0,1,0,1,1,0,1
I6,0,2,2,0,1,0,1,1,2,1
216_4,0,2,2,0,1,0,1,1,2,1
216_3,0,2,2,2,1,0,1,1,2,1
I7,0,2,2,0,1,0,1,1,0,1
216_2,0,2,2,0,1,0,1,1,0,1
216_1,0,2,2,0,1,0,1,1,0,1
I8,0,2,0,1,1,0,2,1,0,1
I9,0,2,0,1,1,2,2,1,0,1
I10,0,2,0,1,1,2,2,1,0,1
216_12,0,2,0,1,1,2,2,1,0,1
216_11,0,2,0,1,1,2,2,1,0,1
I11,0,2,0,1,1,2,2,1,1,1
216_14,0,2,0,1,1,2,2,1,1,1
216_13,0,2,0,1,1,2,2,1,1,1
I12,0,2,2,1,1,0,2,1,0,1
216_15,0,2,2,1,1,0,2,1,1,1
I13,0,2,2,1,1,0,2,1,0,1
216_18,0,2,2,1,1,2,2,1,0,1
216_17,0,2,2,1,1,0,2,1,0,1
I14,0,0,2,0,0,0,0,0,2,0
I15,0,0,2,0,0,1,1,0,2,2
I16,0,0,2,0,0,1,1,0,2,2
216_28,0,0,2,0,0,1,1,0,2,2
216_27,2,2,2,0,0,1,1,0,2,2
I17,0,0,2,1,0,1,1,0,2,2
216_30,2,0,2,1,0,1,1,0,2,2
216_29,0,0,2,1,1,1,1,2,2,2
I18,0,0,2,0,0,0,0,0,2,0
I19,2,0,2,0,1,0,1,2,2,2
I20,2,0,2,0,1,1,1,2,2,2
216_26,2,0,2,0,1,1,1,2,2,2
216_25,2,0,2,0,1,1,1,2,2,2
I21,2,0,2,0,1,0,1,2,2,2
216_24,2,0,2,0,1,0,1,2,2,2
216_23,2,0,2,0,1,0,1,2,2,2
I22,2,0,2,0,1,0,0,0,2,2
I23,2,0,2,0,1,0,0,1,2,2
216_22,2,1,2,0,1,0,0,1,2,2
216_21,2,1,2,0,1,0,0,1,2,2
I24,2,1,2,0,1,0,0,0,2,2
216_20,2,1,2,1,1,0,0,0,2,2
216_19,2,1,2,0,1,0,0,0,2,2
Evolve tree: [&R] (((((216_19:0.1614883209639153,216_20:0.1614883209639153)I24:0.22403895735556564,(216_21:0.1480041787330661,216_22:0.1480041787330661)I23:0.23752309958641485)I22:0.2783769555631764,((216_23:0.15697904064962592,216_24:0.15697904064962592)I21:0.20771448848373447,(216_25:0.11268051464220175,216_26:0.11268051464220175)I20:0.25201301449115865)I19:0.29921070474929695)I18:0.29764077416201834,((216_29:0.18425511301706246,216_30:0.18425511301706246)I17:0.21179069904200898,(216_27:0.17510412748404047,216_28:0.17510412748404047)I16:0.22094168457503097)I15:0.5654991959856046)I14:0.2794030266246332,((((216_17:0.12142580669781664,216_18:0.12142580669781664)I13:0.24845088188388575,216_15:0.3698766885817024)I12:0.2575199494549938,((216_13:0.03236572398856582,216_14:0.03236572398856582)I11:0.15188938902849664,(216_11:0.02827399588619251,216_12:0.02827399588619251)I10:0.15598111713086996)I9:0.44314152501963383)I8:0.3199783661387555,(((216_1:0.13022793474518954,216_2:0.13022793474518954)I7:0.21390002668227856,(216_3:0.12581974319240852,216_4:0.12581974319240852)I6:0.21830821823505955)I5:0.23568253302357298,((216_5:0.12142580669781664,216_6:0.12142580669781664)I4:0.19234910402643515,216_8:0.31377491072425184)I3:0.26603558372678926)I2:0.3675645097244107)I1:0.2935730304938571)I0:0;
