cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,2,2,0,0,0,0,0,0,0
I2,0,2,2,0,1,0,0,1,0,0
I3,0,2,2,0,1,0,0,1,0,0
216_8,0,2,2,0,1,2,0,1,1,0
I4,0,2,2,0,1,1,0,1,0,0
216_6,0,2,2,0,1,1,0,1,0,2
216_5,2,2,2,0,1,1,0,1,0,0
I5,0,2,2,0,1,0,0,1,0,2
I6,0,2,2,0,1,0,2,1,0,2
216_4,2,2,2,0,1,0,2,1,0,2
216_3,0,2,2,0,1,0,2,1,0,2
I7,1,2,2,0,1,0,0,1,0,2
216_2,1,2,2,0,1,0,0,1,0,2
216_1,1,2,2,1,1,0,0,1,1,2
I8,0,2,2,0,1,0,2,0,0,0
I9,0,2,2,1,1,0,2,0,0,0
I10,0,2,2,1,1,0,2,1,0,0
216_12,0,2,2,1,1,0,2,1,0,0
216_11,0,2,2,1,1,0,2,1,0,0
I11,0,2,2,1,1,2,2,0,0,0
216_14,0,2,2,1,1,2,2,0,0,0
216_13,0,2,2,1,1,2,2,0,0,0
I12,0,2,2,0,1,2,2,0,0,1
216_15,0,2,2,0,1,2,2,2,0,1
I13,0,2,2,0,1,2,2,0,0,1
216_18,0,2,2,0,1,2,2,0,0,1
216_17,0,2,2,0,1,2,2,0,0,1
I14,0,0,1,0,2,0,0,0,0,0
I15,0,0,1,0,2,1,0,1,2,0
I16,1,0,1,0,2,1,0,1,2,0
216_28,1,0,1,0,2,1,0,1,2,0
216_27,1,0,1,0,2,1,0,1,2,0
I17,2,0,1,0,2,1,0,1,2,0
216_30,2,0,1,0,2,1,0,1,2,0
216_29,2,0,1,1,2,1,0,1,2,0
I18,0,2,1,0,2,1,0,0,0,0
I19,1,2,1,0,2,1,0,0,0,0
I20,1,2,1,0,2,1,2,1,0,0
216_26,1,2,1,0,2,1,2,1,0,0
216_25,1,2,1,0,2,1,2,1,0,0
I21,1,2,1,0,2,1,0,0,0,0
216_24,1,2,1,0,2,1,0,0,0,0
216_23,1,2,1,0,2,1,0,0,0,0
I22,0,2,1,1,2,1,0,0,0,0
I23,0,2,1,1,2,1,0,0,0,0
216_22,0,2,1,1,2,1,0,0,0,0
216_21,0,2,1,1,2,1,0,0,0,0
I24,0,2,1,1,2,1,0,0,0,0
216_20,1,2,1,1,2,1,0,0,0,0
216_19,0,2,1,1,2,1,0,0,0,0
Evolve tree: [&R] (((((216_19:0.08764244727029494,216_20:0.08764244727029494)I24:0.145732498381637,(216_21:0.07977664223714206,216_22:0.07977664223714206)I23:0.1535983034147899)I22:0.22203986386152727,((216_23:0.08500076884268579,216_24:0.08500076884268579)I21:0.13360685089219795,(216_25:0.05964848488953681,216_26:0.05964848488953681)I20:0.15895913484534696)I19:0.23680718977857546)I18:0.29011851706576847,((216_29:0.10115300143714195,216_30:0.10115300143714195)I17:0.13977387893348175,(216_27:0.09568773947774123,216_28:0.09568773947774123)I16:0.14523914089288248)I15:0.5046064462086041)I14:0.32419709520740336,((((216_17:0.06456756588627624,216_18:0.06456756588627624)I13:0.15769034237663782,216_15:0.22225790826291414)I12:0.20137411936438418,((216_13:0.01642919235811928,216_14:0.01642919235811928)I11:0.08472380907902266,(216_11:0.014321081231462463,216_12:0.014321081231462463)I10:0.08683192020567948)I9:0.32247902619015634)I8:0.30681613603995483,(((216_1:0.06956119638257957,216_2:0.06956119638257957)I7:0.1347167265947169,(216_3:0.06705499223213832,216_4:0.06705499223213832)I6:0.13722293074515815)I5:0.179147648421646,((216_5:0.06456756588627624,216_6:0.06456756588627624)I4:0.11900810207645236,216_8:0.18357566796272867)I3:0.1998499034362139)I2:0.34702259226831067)I1:0.339282258119378)I0:0;
