pos_1,pos_2,progenitor,descendants_1,descendants_2
427,232,1,1,
412,224,1,2,
420,200,2,3,4
395,202,3,5,
392,169,4,6,
480,195,5,7,
454,192,6,8,
438,220,7,9,
416,173,8,10,
359,273,9,11,
363,255,10,12,
346,218,11,13,
360,204,12,14,
407,217,13,15,
381,209,14,16,
388,185,15,17,
408,183,16,18,
413,153,17,19,
452,210,18,20,
440,199,18,21,
347,186,19,22,
359,174,20,23,
380,147,21,24,
403,138,22,25,
