pos_1,pos_2,progenitor,descendants_1,descendants_2
427,233,1,1,
411,221,2,2,
424,213,3,3,
422,184,4,4,
390,204,5,5,6
378,174,6,7,
390,165,6,8,
498,185,7,9,
476,199,8,10,
453,202,9,11,
446,190,10,12,
451,233,11,13,
440,218,12,14,
419,168,13,15,
362,275,14,16,
371,250,15,17,
347,219,16,18,
359,201,17,19,
397,225,18,20,
406,208,19,21,
378,209,20,22,
388,183,21,23,
410,181,22,24,
419,146,23,25,
456,217,24,26,
441,204,25,27,
336,191,26,28,
363,162,27,29,
384,134,28,30,
409,137,29,31,
