pos_1,pos_2,progenitor,descendants_1,descendants_2
429,234,1,1,
408,229,2,2,
425,207,3,3,
417,190,4,4,
393,206,5,5,
387,169,6,6,
480,191,7,7,8
458,200,8,9,
444,190,9,10,
445,227,10,11,
414,170,11,12,
361,272,12,13,
370,252,13,14,
347,222,14,15,
360,203,15,16,
400,220,16,17,18
381,213,17,19,
389,181,18,20,
409,183,19,21,
416,151,20,22,
456,215,21,23,
438,198,22,24,
343,191,23,25,
362,173,24,26,
382,138,25,27,
406,137,26,28,
