pos_1,pos_2,progenitor,descendants_1,descendants_2
427,232,1,1,
411,224,2,2,
421,202,3,3,
418,194,3,4,
393,204,4,5,
390,169,5,6,
480,193,6,7,
451,192,7,8,9
443,224,8,10,
415,171,9,11,
359,273,10,12,
369,254,11,13,
346,218,12,14,
360,204,13,15,
406,215,14,16,
381,212,15,17,
388,181,16,18,
408,183,17,19,
414,152,18,20,
455,212,19,21,
438,198,20,22,
346,189,21,23,
361,174,22,24,
381,141,23,25,
405,138,24,26,
