pos_1,pos_2,progenitor,descendants_1,descendants_2
419,224,1,1,
421,197,2,2,
396,204,3,3,
392,176,4,4,
480,196,5,5,
454,193,6,6,
439,220,7,7,
417,174,8,8,
359,263,9,9,10
353,216,10,11,12
410,214,11,13,
380,206,12,14,
387,187,13,15,
406,181,14,16,
412,156,15,17,
445,208,16,18,
348,189,17,19,
357,176,17,20,
381,147,18,21,
400,141,19,22,
