pos_1,pos_2,progenitor,descendants_1,descendants_2
419,224,1,1,2
421,197,2,3,
397,203,3,4,
392,169,4,5,
480,196,5,6,
454,192,6,7,
438,220,7,8,
417,174,8,9,
359,272,9,10,
363,256,9,11,
348,220,10,12,
357,209,10,13,
410,214,11,14,
381,209,12,15,
388,185,13,16,
406,182,14,17,
412,155,15,18,
445,208,16,19,20
348,189,17,21,
358,174,18,22,
380,147,19,23,
400,141,20,24,
