pos_1,pos_2,progenitor,descendants_1,descendants_2
419,226,1,1,
423,198,2,2,
399,205,3,3,
392,177,4,4,
480,196,5,5,
455,193,6,6,
441,220,7,7,
417,177,8,8,
362,263,9,9,
354,212,10,10,
410,214,11,11,
380,206,12,12,
387,188,12,13,
404,180,13,14,
410,158,14,15,
445,207,15,16,
349,184,16,17,
390,145,17,18,19
