pos_1,pos_2,progenitor,descendants
429,233,1,
411,222,2,
430,219,3,
422,190,4,
388,216,5,
399,195,6,
375,175,7,
400,159,8,
496,187,9,
476,198,10,
447,197,11,
436,194,12,
451,242,13,
441,219,14,
419,175,15,
415,160,16,
355,274,17,
370,246,18,
341,223,19,
358,200,20,
399,224,21,
407,211,22,
377,211,23,
385,184,24,
411,181,25,
421,146,26,
455,214,27,
439,207,28,
335,186,29,
369,159,30,
382,131,31,
413,134,32,
