Angle,Source
141.21922968879116,Real
168.87416614826455,Real
165.24977796091943,Real
134.07250302493907,Real
164.32522992499042,Real
96.1701750950296,Real
176.3257216411845,Real
49.398705354995535,Real
124.06090881680787,Real
158.00041220496232,Real
97.55634405643946,Real
11.309932474020213,Real
163.73979529168804,Real
87.27368900609373,Real
167.5740571345725,Real
135.0,Real
160.8870262663267,Real
151.25490297986283,Real
172.0565281894096,Real
128.41805534482197,Real
73.43273001651217,Real
99.09995035978379,Real
25.887026266326686,Real
132.73204546409414,Real
56.49656301758579,Real
120.89464223566475,Real
6.44160009933503,Real
49.76364169072617,Real
126.86989764584402,Real
126.38095560473096,Real
11.788183299107622,Real
155.22485943116806,Real
23.63451544401403,Real
155.61818812310452,Real
87.66269414087618,Real
89.41536947929482,Real
129.5596679689945,Real
68.1041210534791,Real
116.565051177078,Real
47.00253313182689,Real
107.15837393004219,Real
111.70053673931746,Real
2.7182332018389608,Real
154.7917529671377,Real
14.322719978203555,Real
39.00940528207521,Real
4.573921259900861,Real
176.19359220427128,Real
14.089941464869018,Real
35.53767779197438,Real
61.05998730716061,Real
145.30484646876602,Real
153.86899945506144,Real
65.79411495550363,Real
51.546290783294026,Real
75.96375653207355,Real
86.18592516570965,Real
30.963756532073546,Real
168.69006752597977,Real
147.24633285968042,Real
17.34781034349686,Real
120.73548770192008,Real
148.7069610040798,Real
110.28617579005517,Real
75.1612493745964,Real
43.49695707871647,Real
165.11373315098245,Real
114.22774531795416,Real
31.50941412548924,Real
64.24952587268173,Real
19.570846882880915,Real
8.68314484807723,Real
88.23372951399097,Real
121.42956561483848,Real
177.06432655357884,Real
137.72631099390622,Real
179.69029610004117,Real
94.87389642220472,Real
70.0502366959339,Real
179.18981065758243,Real
143.07320487582518,Real
119.77914910356981,Real
164.87599269168942,Real
97.4314079711725,Real
87.99546596789409,Real
145.61965527615513,Real
175.27759312008428,Real
65.93436841944273,Real
13.011960753703404,Real
144.17172903016598,Real
132.27368900609375,Real
28.610459665965223,Real
155.02925076388013,Real
64.79887635452492,Real
91.31389302449793,Real
51.549091574195316,Real
37.56859202882749,Real
109.23067237566129,Real
38.080466737294294,Real
0.6295986084102767,Real
74.74488129694221,Real
46.548157698977946,Real
175.8864952789259,Real
165.25643716352926,Real
133.99491399474581,Real
109.48867299944119,Real
127.05652818940959,Real
22.68652667423029,Real
172.66888461371406,Real
103.65764250581213,Real
151.6108589905459,Real
104.97287576678693,Real
136.75085418654285,Real
101.52372170389734,Real
81.86989764584403,Real
119.74488129694222,Real
5.792796495032175,Real
94.86451443776052,Real
128.55839990066494,Real
8.046702442878876,Real
156.50143432404792,Real
165.5297058999341,Real
27.28420729362306,Real
119.24882633654698,Real
111.86857918537254,Real
77.64171494068239,Real
21.595310448967684,Real
93.9004937423819,Real
108.434948822922,Real
28.654314061927188,Real
29.528671834479848,Real
110.37643521383639,Real
105.94539590092288,Real
162.9289787086809,Real
124.15969454566942,Real
137.95077910900636,Real
177.89529959073278,Real
151.34288254344185,Real
177.60694201639305,Real
174.99202810795973,Real
45.27348613066685,Real
115.35314284117224,Real
45.29686666732469,Real
126.3245981913409,Real
79.76519723657677,Real
78.64753169154251,Real
97.4314079711725,Real
60.64224645720873,Real
134.2151753970081,Real
157.01785230813056,Real
103.94323092055367,Real
156.44773632710536,Real
160.5990660161949,Real
178.60281897270363,Real
123.6900675259798,Real
177.3974377975002,Real
61.92751306414704,Real
140.18903636379656,Real
121.60750224624888,Real
146.9441771884463,Real
175.10090754621223,Real
168.11134196037202,Real
112.28558764683274,Real
137.19930574239004,Real
148.69587650440903,Real
91.04162667600998,Real
147.69111826508822,Real
167.7352262721076,Real
118.51124629410876,Real
42.03339082916909,Real
12.828782871455427,Real
84.16050768848254,Real
140.87837929109625,Real
75.56402502102479,Real
123.23171106797936,Real
137.641491249039,Real
36.027373385103616,Real
155.77225468204583,Real
80.7204759346235,Real
156.6594714294419,Real
53.02487606380619,Real
22.732335486863708,Real
162.34987578006988,Real
140.7006580275744,Real
102.52880770915151,Real
78.49518467374119,Real
177.3974377975002,Real
148.19965760462094,Real
0.22293965119752024,Real
101.81696153493499,Real
1.8976599490439765,Real
20.810485845975798,Real
30.25643716352927,Real
97.30575953331083,Real
124.90894276111109,Real
149.65675111576044,Real
152.11971556194723,Real
128.6598082540901,Real
141.70983680775691,Real
59.03624346792648,Real
25.026131752691537,Real
179.7735356476588,Real
136.8476102659946,Real
103.73175149211097,Real
155.71455502429734,Real
128.27250002629634,Real
157.16634582208246,Real
99.21102654081665,Real
75.96375653207352,Real
143.23097510119032,Real
84.69907348347431,Real
110.55604521958347,Real
177.42789537211672,Real
151.28736339462353,Real
170.53767779197437,Real
77.70746220732235,Real
111.47293605257904,Real
62.04903097210979,Real
173.0996718307227,Real
53.841814560191686,Real
173.0223815091683,Real
0.0,Real
54.72612090315829,Real
167.855721950433,Real
80.14443908318572,Real
150.68286375090133,Real
113.1117349265469,Real
101.3099324740202,Real
51.674469047117555,Real
180.0,Real
111.59531044896768,Real
0.7848246029918898,Real
2.8147113893024174,Real
52.41149285917885,Real
168.20657031508952,Real
83.39516450324601,Real
75.37912601136834,Real
136.54815769897795,Real
80.14867265719192,Real
179.19144388676239,Real
122.27564431457765,Real
90.82237097999818,Real
122.73002701808252,Real
0.06444966855735768,Real
58.11181587062265,Real
161.19540611523095,Real
140.63615365338194,Real
110.3764352138364,Real
88.95837332399002,Real
68.01756179688137,Real
105.01836063115068,Real
45.43078721700863,Real
106.31385242626055,Real
46.647028661258744,Real
165.32360686255,Real
117.28121112254838,Real
25.05761541830302,Real
43.614082149187816,Real
55.00797980144134,Real
58.67130713219583,Real
176.63353933657018,Real
32.94921511659046,Real
68.19859051364818,Real
167.47119229084848,Real
170.2724214485984,Real
96.92607346954118,Real
133.9190758133393,Real
86.31937782696956,Real
156.6793479336589,Real
64.56378361958265,Real
126.86989764584402,Real
67.45154645600388,Real
133.0585136090856,Real
103.6855468252619,Real
108.43494882292202,Real
49.35697500584629,Real
91.2188752351313,Real
180.0,Real
15.975067456796031,Real
25.866356794094518,Real
167.6609127216738,Real
78.81824578980331,Real
168.85711014166066,Real
91.81830296445185,Real
143.56914187983762,Real
119.05460409907717,Real
72.39351972311638,Real
166.34235749418787,Real
133.98520503988283,Real
143.59122543222767,Real
133.78848736820945,Real
141.00900595749454,Real
137.2196555531979,Real
178.99048721738362,Real
131.7845160082518,Real
135.0,Real
17.10272896905237,Real
114.77514056883193,Real
