Angle,Source
98.25943797987881,Real
173.70605181104892,Real
129.28940686250036,Real
177.16258929586525,Real
175.42607874009914,Real
77.90524292298784,Real
98.82037955202107,Real
114.30454926593671,Real
158.94446576676967,Real
162.34987578006988,Real
165.65066795705286,Real
159.35798968436282,Real
168.69006752597977,Real
169.4539659869098,Real
4.3987053549955375,Real
169.69515353123398,Real
168.73676334246508,Real
140.79279649503215,Real
171.2538377374448,Real
95.03910004686142,Real
161.565051177078,Real
157.16634582208246,Real
153.434948822922,Real
107.25265216682126,Real
104.62087398863167,Real
50.46909497011194,Real
117.55281157671777,Real
45.33311124392137,Real
150.94539590092288,Real
121.20051460398064,Real
141.73601121411937,Real
174.13039955698528,Real
174.93638314696992,Real
54.678260053133954,Real
155.7053984935871,Real
85.44623202084131,Real
153.6024798645239,Real
171.5427637972286,Real
83.77767858989128,Real
80.48397979503181,Real
158.3440109615775,Real
65.31282627020737,Real
26.943652139192316,Real
159.52772048025807,Real
158.90205041101083,Real
105.52411099675426,Real
143.71473287486117,Real
166.82744657667308,Real
118.30075576600638,Real
118.35496178532405,Real
99.28206641774739,Real
161.41307333851412,Real
165.72748661559967,Real
175.2363583092738,Real
111.03751102542182,Real
176.5466837494689,Real
143.2594379798788,Real
159.77514056883192,Real
163.73979529168804,Real
136.8209288021912,Real
110.22485943116808,Real
172.9476939921588,Real
167.47119229084848,Real
165.10981763267287,Real
170.46336424154057,Real
172.42146452514024,Real
53.017093073655325,Real
156.3706222693432,Real
135.2984128199949,Real
163.11320887605598,Real
109.11585132794104,Real
159.29096240835096,Real
172.1998121158183,Real
114.8803668591817,Real
133.18169703554818,Real
172.30394827798344,Real
127.73675525941545,Real
171.62574097240093,Real
149.95084935630143,Real
61.008612991319666,Real
125.7889734591833,Real
84.89783474764181,Real
148.10920819815428,Real
47.80245151986678,Real
45.00000000000001,Real
3.3664606634298013,Real
135.0,Real
22.166345822082455,Real
96.3401917459099,Real
68.04559814158262,Real
150.2551187030578,Real
160.31968691030966,Real
104.67639313745002,Real
20.376435213836395,Real
70.70995378081128,Real
168.08485292873496,Real
97.00126755749532,Real
163.7227412849946,Real
106.38954033403478,Real
140.9245819819825,Real
172.8749836510982,Real
85.53284093861072,Real
158.38881484630227,Real
124.57928760320547,Real
165.42578380196127,Real
100.48243839755992,Real
141.9776184908317,Real
147.89374404488217,Real
160.01689347810003,Real
147.6868448145455,Real
136.57655005518373,Real
125.53767779197437,Real
84.62329457194926,Real
93.41998309486112,Real
125.73216373717888,Real
165.96375653207352,Real
76.7594800848128,Real
166.32869286780416,Real
160.59767216178184,Real
36.86989764584401,Real
165.04136392627913,Real
163.64133023383633,Real
149.03624346792648,Real
143.82037955202108,Real
172.87498365109818,Real
122.33493623495765,Real
135.0,Real
148.88466768525817,Real
149.34933204294714,Real
178.09084756700364,Real
178.35461319275444,Real
175.77039138822593,Real
115.23283132320836,Real
47.624902640481146,Real
113.00259659335785,Real
169.8084981499723,Real
118.26500400506984,Real
158.0327565931871,Real
140.67889949126155,Real
175.30352800829453,Real
72.74734783317875,Real
146.95187513002477,Real
60.25511870305777,Real
140.37970159912538,Real
176.82016988013575,Real
148.64291477599008,Real
135.8425242607404,Real
121.3902681041878,Real
127.74680538727466,Real
96.1701750950296,Real
162.4075754378184,Real
120.29784332037747,Real
175.89188782286413,Real
140.79279649503215,Real
137.563770211465,Real
174.28940686250036,Real
153.434948822922,Real
129.0938588862295,Real
104.4593951503185,Real
164.05460409907712,Real
167.23443421894137,Real
155.22485943116808,Real
164.74488129694222,Real
56.915147071265025,Real
146.30993247402023,Real
167.35784767211015,Real
19.65382405805332,Real
111.65043281467024,Real
9.348977589287273,Real
151.3895403340348,Real
62.27723863023671,Real
25.4772873366939,Real
64.00362274941102,Real
37.775684305954655,Real
164.7820380877859,Real
150.3128183608063,Real
149.26844393737332,Real
174.62159445089958,Real
172.4270513594566,Real
145.30484646876602,Real
109.5230120033486,Real
165.0183674276091,Real
110.045249425421,Real
74.05460409907715,Real
152.61649336123338,Real
142.38905033016093,Real
135.89517371021105,Real
131.63353933657018,Real
140.19442890773482,Real
110.55604521958347,Real
88.1523897340054,Real
39.89783474764182,Real
81.86989764584402,Real
159.77514056883194,Real
63.43494882292201,Real
162.43209224398706,Real
169.61114218453037,Real
128.73251859515074,Real
3.494638927253332,Real
136.1573330681295,Real
177.87890360333856,Real
159.77514056883192,Real
126.32682595212023,Real
72.62378490028073,Real
134.53887692192833,Real
180.0,Real
72.47443162627712,Real
146.30993247402023,Real
65.80241829047955,Real
164.36750269694477,Real
111.07749411698674,Real
140.52754015165618,Real
85.23635830927383,Real
178.96775530843428,Real
156.8895567699047,Real
168.11134196037204,Real
123.46537934635526,Real
57.42594286542748,Real
141.581944655178,Real
130.7321066997092,Real
178.46108057561358,Real
153.19294063378547,Real
157.54845354399612,Real
90.9877603996398,Real
177.9221529464299,Real
106.0735741647464,Real
131.63353933657018,Real
160.74659571538936,Real
143.03372602871377,Real
19.653824058053317,Real
142.2950329997821,Real
64.5817539331539,Real
158.38522105721373,Real
144.1623470457217,Real
45.0,Real
58.431028870681665,Real
93.73139699916045,Real
135.43078721700863,Real
177.64670313389172,Real
80.26301172959722,Real
147.07528858319355,Real
158.6293777306568,Real
63.74134044519275,Real
175.75106165573888,Real
160.26731050033897,Real
153.434948822922,Real
97.09474916761106,Real
164.27525427725257,Real
93.96465472285612,Real
164.19228679203943,Real
140.26769712804426,Real
121.352761666856,Real
34.20689687977687,Real
176.2251312493079,Real
139.08561677997488,Real
134.40319054877082,Real
160.12092564614215,Real
54.53663575845941,Real
153.79988515865267,Real
145.4914770123316,Real
106.16449915225691,Real
149.74356283647072,Real
89.79390096261588,Real
176.83963837395433,Real
163.92642583525364,Real
158.6649683247651,Real
175.30131948270056,Real
70.92130546290261,Real
131.2964570479953,Real
76.2930389959202,Real
3.3664606634298058,Real
153.01976928177714,Real
157.2809789129694,Real
156.5014343240479,Real
159.14554196042164,Real
106.19732295615285,Real
146.4372562189076,Real
126.0273733851036,Real
161.86191784440268,Real
116.77492488864556,Real
46.30195267257888,Real
176.8865612519428,Real
135.6902771978651,Real
145.1755108430432,Real
110.08197748418075,Real
152.68110048985125,Real
101.30993247402021,Real
154.84357755826048,Real
171.43085812016236,Real
60.832386620422206,Real
84.11401216697173,Real
33.690067525979785,Real
101.70643672915334,Real
90.0,Real
125.53767779197437,Real
124.50852298766841,Real
156.7139350817764,Real
149.2168666974747,Real
92.72631099390627,Real
176.10351912912807,Real
178.1523897340054,Real
169.14643265727582,Real
134.63506366426935,Real
