Angle,Source
159.98404039711733,Real
127.70424322139081,Real
152.65012421993012,Real
172.18470645323313,Real
172.0565281894096,Real
136.90915243299636,Real
163.66395711028153,Real
122.68055474336336,Real
160.5599651718238,Real
133.71267105847497,Real
106.01543960626569,Real
176.98721249581666,Real
164.68718163919368,Real
32.872908965069904,Real
94.39870535499553,Real
162.65887110502734,Real
136.1088121277599,Real
158.79718135619035,Real
149.93141717813754,Real
154.85521436932106,Real
126.86989764584402,Real
125.5376777919744,Real
140.9061411137705,Real
147.82878287145542,Real
176.82016988013575,Real
180.0,Real
153.434948822922,Real
177.84703721089954,Real
103.78697813153498,Real
117.64597536373866,Real
126.17962044797895,Real
