pos_1,pos_2,progenitor,descendants
110,257,1,1
97,247,2,2
89,230,3,3
110,217,4,4
114,242,5,5
109,205,6,6
180,292,7,7
172,260,8,8
136,232,9,9
136,219,9,10
173,190,10,11
162,298,11,12
175,276,12,13
131,270,13,14
150,261,14,15
145,285,15,16
162,271,16,17
155,234,17,18
187,236,18,19
153,224,19,20
168,228,20,21
145,204,21,22
158,187,22,23
185,220,23,24
200,233,24,25
200,212,25,26
