pos_1,pos_2,progenitor,descendants
110,253,1,1
91,252,2,2
101,225,3,3
114,238,4,4
102,210,5,5
179,292,6,6
169,264,7,7
142,226,8,8
171,196,9,9
158,294,10,10
172,281,11,11
131,270,12,12
152,257,13,13
143,284,14,14
160,271,15,15
155,233,16,16
185,233,17,17
153,223,18,18
168,223,19,19
145,207,20,20
159,191,21,21
186,221,22,22
199,231,23,23
199,209,24,24
