pos_1,pos_2,progenitor,descendants_1,descendants_2
100,255,1,1,2
106,227,2,3,
114,239,3,4,
105,211,4,5,
179,294,5,6,
166,264,6,7,
142,223,7,8,
174,197,8,9,
157,293,9,10,
170,282,10,11,
135,270,11,12,
152,257,12,13,
143,282,13,14,
160,275,14,15,
157,231,15,16,
190,234,16,17,
153,222,17,18,
171,220,18,19,
145,208,19,20,
162,193,20,21,
186,221,21,22,
199,231,22,23,
198,208,23,24,
