pos_1,pos_2,progenitor,descendants
93,254,1,1
115,227,2,2
112,239,3,3
114,215,4,4
182,291,5,5
166,259,6,6
138,222,7,7
173,196,8,8
153,289,9,9
172,287,10,10
139,266,11,11
151,252,12,12
136,275,13,13
162,272,14,14
155,232,15,15
187,232,16,16
163,220,17,17
140,204,18,18
161,197,19,19
185,221,20,20
200,234,21,21
204,208,22,22
