pos_1,pos_2,progenitor,descendants_1,descendants_2
96,257,1,1,
106,224,2,2,
114,239,3,3,
110,212,4,4,
181,295,5,5,
164,260,6,6,
141,220,7,7,
175,197,8,8,
152,286,9,9,
170,282,10,10,
138,267,11,11,
149,254,12,12,
138,277,13,13,
162,272,14,14,
155,231,15,15,
188,233,16,16,
164,221,17,17,18
140,206,18,19,
161,197,19,20,
186,220,20,21,
197,229,21,22,
199,208,22,23,
