pos_1,pos_2,progenitor,descendants
97,256,1,1
111,228,2,2
110,243,3,3
118,219,4,4
182,289,5,5
163,260,6,6
139,226,7,7
172,197,8,8
152,293,9,9
172,286,10,10
139,266,11,11
154,249,12,12
132,273,13,13
158,273,14,14
158,232,15,15
183,234,16,16
166,221,17,17
142,204,18,18
161,199,19,19
182,221,20,20
201,232,21,21
207,209,22,22
