pos_1,pos_2,progenitor,descendants
106,254,1,1
93,236,2,2
88,221,3,3
104,217,4,4
118,249,5,5
102,227,6,6
97,210,7,7
118,199,8,8
186,293,9,9
168,256,10,10
136,231,11,11
131,217,12,12
177,196,13,13
187,177,14,14
168,300,15,15
174,279,16,16
129,280,17,17
126,263,18,18
147,254,19,19
140,280,20,20
162,270,21,21
152,233,22,22
180,237,23,23
151,222,24,24
163,230,25,25
145,206,26,26
160,188,27,27
186,221,28,28
198,232,29,29
198,214,30,30
