pos_1,pos_2,progenitor,descendants_1,descendants_2
103,251,1,1,
112,235,2,2,
116,249,3,3,
128,221,4,4,
178,291,5,5,
164,266,6,6,
145,225,7,7,
170,199,8,8,
155,296,9,9,
170,280,10,10,
137,265,11,11,
156,248,12,12,
151,279,13,13,14
179,236,14,15,
163,224,15,16,
154,202,16,17,
182,221,17,18,
196,228,18,19,
