pos_1,pos_2,progenitor,descendants_1,descendants_2
95,252,1,1,
111,228,2,2,
111,246,3,3,
121,223,4,4,
182,289,5,5,
167,261,6,6,
140,227,7,7,
169,199,8,8,
150,295,9,9,
177,281,10,10,
137,262,11,11,
156,248,12,12,
135,274,13,13,
152,272,14,14,
176,234,15,15,16
166,221,16,17,
154,203,17,18,19
182,222,18,20,
203,222,19,21,22
