pos_1,pos_2,progenitor,descendants_1,descendants_2
109,253,1,1,
97,244,2,2,
92,227,3,3,
110,217,4,4,
112,241,5,5,6
102,210,6,7,
117,196,7,8,
185,298,8,9,
170,259,9,10,
133,231,10,11,
131,217,11,12,
174,195,12,13,
183,182,13,14,
163,299,14,15,
178,281,15,16,
125,271,16,17,
147,261,17,18,
141,284,18,19,
162,271,19,20,
152,233,20,21,
183,236,21,22,
152,222,22,23,
166,227,23,24,
145,206,24,25,
157,188,25,26,
186,217,26,27,
198,232,27,28,
201,214,28,29,
