pos_1,pos_2,progenitor,descendants
100,255,1,1
104,227,2,2
114,239,3,3
109,211,4,4
179,294,5,5
164,261,6,6
141,221,7,7
175,198,8,8
154,291,9,9
170,280,10,10
138,267,11,11
148,254,12,12
139,278,13,13
162,272,14,14
159,228,15,15
188,233,16,16
155,221,17,17
170,214,18,18
143,209,19,19
162,193,20,20
187,220,21,21
197,229,22,22
198,208,23,23
