pos_1,pos_2,progenitor,descendants
106,254,1,1
92,252,1,2
101,225,2,3
114,239,3,4
105,211,4,5
179,294,5,6
168,264,6,7
142,224,7,8
171,196,8,9
157,293,9,10
171,282,10,11
135,270,11,12
152,257,12,13
143,284,13,14
160,274,14,15
155,232,15,16
185,234,16,17
153,223,17,18
170,221,18,19
145,207,19,20
162,192,20,21
186,221,21,22
199,231,22,23
199,209,23,24
