pos_1,pos_2,progenitor,descendants_1,descendants_2
167,351,1,1,
181,345,2,2,
187,325,3,3,
173,294,4,4,
198,365,5,5,
244,364,6,6,
210,337,7,7,
213,322,8,8,
227,338,9,9,
223,315,10,10,
224,281,11,11,
228,267,12,12,
148,364,13,13,
148,343,14,14,
152,333,15,15,16
163,320,16,17,
157,296,17,18,
195,309,18,19,
211,285,19,20,
