cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,0,0,0,0,0,0,0,0,0
I1,2,2,0,0,2,0,1,1,0,0
I2,2,2,0,2,2,0,1,1,0,2
216_16,2,2,0,2,2,0,1,1,1,2
I3,2,2,1,2,2,0,1,1,0,2
216_18,2,2,1,2,2,0,1,1,0,2
216_17,2,2,1,2,2,0,1,1,0,2
I4,2,2,0,0,2,0,1,1,0,0
I5,2,2,0,2,2,0,1,1,0,0
216_20,2,2,0,2,2,0,1,1,0,0
216_19,2,2,0,2,2,0,1,1,0,0
I6,2,2,0,0,2,0,1,1,0,2
216_22,2,2,0,0,2,0,1,1,0,2
216_21,2,2,0,0,2,0,1,1,0,2
I7,0,0,2,0,1,0,0,0,1,1
I8,1,0,2,0,1,0,1,0,1,1
216_15,1,0,2,0,1,0,1,1,1,1
I9,1,0,2,1,1,0,1,0,1,1
216_14,1,0,2,1,1,0,1,0,1,1
216_13,1,0,2,1,1,0,1,0,1,1
I10,0,0,2,0,1,0,2,0,1,1
I11,2,0,2,1,1,0,2,0,1,1
216_10,2,0,2,1,1,0,2,0,1,1
216_9,2,0,2,1,1,0,2,0,1,1
I12,0,1,2,0,1,0,2,1,1,1
216_12,0,1,2,0,1,0,2,1,1,1
216_11,0,1,2,2,1,0,2,1,1,1
Evolve tree: [&R] ((((216_11:9,216_12:9)I12:51,(216_9:2,216_10:2)I11:58)I10:67,((216_13:2,216_14:2)I9:56,216_15:58)I8:69)I7:88,(((216_21:14,216_22:14)I6:47,(216_19:10,216_20:10)I5:51)I4:59,((216_17:1,216_18:1)I3:54,216_16:55)I2:65)I1:95)I0;
