cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,1,0,0,0,0,2,0,0,1
I2,0,1,2,0,0,1,2,0,0,1
I3,0,1,2,0,0,1,2,0,0,1
I4,0,1,2,0,0,1,2,0,0,1
216_8,0,1,2,0,0,1,2,0,0,1
216_7,0,1,2,0,0,1,2,0,0,1
I5,0,1,2,0,0,1,2,0,1,1
216_6,0,1,2,0,0,1,2,0,1,1
216_5,0,1,2,0,0,1,2,0,1,1
I6,0,1,2,0,0,1,2,0,0,1
I7,0,1,2,0,0,1,2,0,0,1
216_4,0,1,2,0,0,1,2,0,0,1
216_3,0,1,2,0,0,1,2,0,0,1
I8,0,1,2,2,0,1,2,0,0,1
216_2,0,1,2,2,0,1,2,0,0,1
216_1,0,1,2,2,0,1,2,0,0,1
I9,0,1,2,0,2,0,2,2,0,1
I10,0,1,2,1,2,0,2,2,0,1
I11,2,1,2,1,2,0,2,2,0,1
216_16,2,1,2,1,2,0,2,2,0,1
216_15,2,1,2,1,2,0,2,2,0,1
I12,0,1,2,1,2,0,2,2,0,1
216_14,0,1,2,1,2,0,2,2,0,1
216_13,1,1,2,1,2,0,2,2,1,1
I13,0,1,2,0,2,0,2,2,1,1
216_12,0,1,2,0,2,0,2,2,1,1
I14,2,1,2,0,2,0,2,2,1,1
216_10,2,1,2,0,2,0,2,2,1,1
216_9,2,1,2,0,2,0,2,2,1,1
I15,0,0,2,2,0,0,0,0,0,0
I16,0,0,2,2,1,0,2,0,0,0
216_33,0,2,2,2,1,0,2,1,1,2
I17,0,1,2,2,1,0,2,0,0,0
216_31,0,1,2,2,1,0,2,0,0,0
I18,0,1,2,2,1,0,2,0,2,0
216_29,0,1,2,2,1,0,2,0,2,0
216_28,0,1,2,2,1,0,2,0,2,0
I19,0,0,2,2,1,0,1,2,0,1
I20,1,0,2,2,1,0,1,2,0,1
I21,1,0,2,2,1,0,1,2,0,1
216_25,1,0,2,2,1,0,1,2,0,1
216_24,1,0,2,2,1,0,1,2,0,1
I22,1,0,2,2,1,0,1,2,0,1
216_27,1,0,2,2,1,0,1,2,0,1
216_26,1,0,2,2,1,0,1,2,0,1
I23,0,2,2,2,1,0,1,2,0,1
216_23,0,2,2,2,1,0,1,2,2,1
I24,0,2,2,2,1,0,1,2,1,1
216_18,0,2,2,2,1,0,1,2,1,1
216_17,0,2,2,2,1,0,1,2,1,1
Evolve tree: [&R] (((((216_17:0.012228765186287953,216_18:0.012228765186287953)I24:0.22114618046564402,216_23:0.233374945651932)I23:0.22203986386152727,((216_26:0.020693277709968858,216_27:0.020693277709968858)I22:0.08322333680731188,(216_24:0.010152125877506683,216_25:0.010152125877506683)I21:0.09376448863977406)I20:0.35149819499617857)I19:0.2601733964000224,(((216_28:0.05721655200675471,216_29:0.05721655200675471)I18:0.11635308005749413,216_31:0.1735696320642489)I17:0.24490330582261252,216_33:0.4184729378868614)I16:0.29711526802662025)I15:0.3541422158731495,((((216_9:0.05721655200675471,216_10:0.05721655200675471)I14:0.12974494513810303,216_12:0.18696149714485782)I13:0.2263910056255068,((216_13:0.05964848488953681,216_14:0.05964848488953681)I12:0.1205667223107539,(216_15:0.05964848488953681,216_16:0.05964848488953681)I11:0.1205667223107539)I10:0.23313729557007382)I9:0.25897369034887946,(((216_1:0.012228765186287953,216_2:0.012228765186287953)I8:0.09168784933099279,(216_3:0.010152125877506683,216_4:0.010152125877506683)I7:0.09376448863977406)I6:0.1257247478935571,((216_5:0.008091045846733485,216_6:0.008091045846733485)I5:0.08221302211854956,(216_7:0.0060454085156434086,216_8:0.0060454085156434086)I4:0.08425865944963963)I3:0.13933729444555484)I2:0.4426848307084061)I1:0.3974042286673871)I0:0;
