cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
216_8,1,2,1,0,1,1,0,2,2,1
216_7,1,2,1,0,1,1,0,2,2,1
216_6,1,2,1,0,1,1,0,2,2,1
216_5,1,2,1,0,1,1,0,2,2,1
216_4,1,2,1,2,1,1,1,2,2,0
216_3,1,2,1,2,1,1,1,2,2,0
216_2,1,2,1,2,1,1,1,2,2,0
216_1,1,2,1,2,1,1,1,2,2,0
216_16,0,2,2,0,1,0,2,2,0,0
216_15,0,2,2,0,1,0,2,2,0,0
216_14,1,2,2,2,1,2,2,2,0,0
216_13,1,2,2,0,1,2,2,2,0,0
216_12,2,2,0,2,0,0,2,2,0,1
216_10,2,2,0,2,0,0,2,2,1,0
216_9,2,2,0,2,0,0,2,2,0,0
216_33,0,1,1,0,1,1,0,2,0,1
216_31,2,0,1,0,1,2,0,2,2,1
216_29,2,0,1,0,1,0,0,2,2,0
216_28,2,0,1,0,1,0,0,2,2,0
216_25,0,0,1,1,0,0,0,0,2,0
216_24,2,0,1,1,0,0,0,0,2,0
216_27,0,0,1,1,0,0,0,0,2,0
216_26,0,2,1,1,0,0,0,0,2,0
216_23,1,1,1,0,0,0,1,0,0,0
216_18,1,1,1,0,0,1,0,0,0,0
216_17,1,1,1,0,0,1,0,0,0,0
