cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,2,0,0,0,0,0,2,0,0
I2,1,2,1,0,1,1,0,2,2,0
I3,1,2,1,0,1,1,0,2,2,1
I4,1,2,1,0,1,1,0,2,2,1
216_8,1,2,1,0,1,1,0,2,2,1
216_7,1,2,1,0,1,1,0,2,2,1
I5,1,2,1,0,1,1,0,2,2,1
216_6,1,2,1,0,1,1,0,2,2,1
216_5,1,2,1,0,1,1,0,2,2,1
I6,1,2,1,2,1,1,1,2,2,0
I7,1,2,1,2,1,1,1,2,2,0
216_4,1,2,1,2,1,1,1,2,2,0
216_3,1,2,1,2,1,1,1,2,2,0
I8,1,2,1,2,1,1,1,2,2,0
216_2,1,2,1,2,1,1,1,2,2,0
216_1,1,2,1,2,1,1,1,2,2,0
I9,0,2,0,0,0,0,2,2,0,0
I10,0,2,0,0,1,0,2,2,0,0
I11,0,2,2,0,1,0,2,2,0,0
216_16,0,2,2,0,1,0,2,2,0,0
216_15,0,2,2,0,1,0,2,2,0,0
I12,1,2,2,0,1,2,2,2,0,0
216_14,1,2,2,2,1,2,2,2,0,0
216_13,1,2,2,0,1,2,2,2,0,0
I13,2,2,0,2,0,0,2,2,0,0
216_12,2,2,0,2,0,0,2,2,0,1
I14,2,2,0,2,0,0,2,2,0,0
216_10,2,2,0,2,0,0,2,2,1,0
216_9,2,2,0,2,0,0,2,2,0,0
I15,0,0,0,0,0,0,0,0,0,0
I16,0,0,1,0,1,0,0,2,0,0
216_33,0,1,1,0,1,1,0,2,0,1
I17,2,0,1,0,1,0,0,2,2,0
216_31,2,0,1,0,1,2,0,2,2,1
I18,2,0,1,0,1,0,0,2,2,0
216_29,2,0,1,0,1,0,0,2,2,0
216_28,2,0,1,0,1,0,0,2,2,0
I19,0,0,1,0,0,0,0,0,0,0
I20,0,0,1,1,0,0,0,0,2,0
I21,0,0,1,1,0,0,0,0,2,0
216_25,0,0,1,1,0,0,0,0,2,0
216_24,2,0,1,1,0,0,0,0,2,0
I22,0,0,1,1,0,0,0,0,2,0
216_27,0,0,1,1,0,0,0,0,2,0
216_26,0,2,1,1,0,0,0,0,2,0
I23,1,1,1,0,0,0,0,0,0,0
216_23,1,1,1,0,0,0,1,0,0,0
I24,1,1,1,0,0,1,0,0,0,0
216_18,1,1,1,0,0,1,0,0,0,0
216_17,1,1,1,0,0,1,0,0,0,0
Evolve tree: [&R] (((((216_17:0.02428037383177525,216_18:0.02428037383177525)I24:0.3768785046728926,216_23:0.40115887850466786)I23:0.2949158878504657,((216_26:0.04084112149532636,216_27:0.04084112149532636)I22:0.15284112149532486,(216_24:0.020186915887850092,216_25:0.020186915887850092)I21:0.17349532710280113)I20:0.5023925233644824)I19:0.28125233644859754,(((216_28:0.11007476635513833,216_29:0.11007476635513833)I18:0.19925233644859575,216_31:0.3093271028037341)I17:0.34186915887850244,216_33:0.6511962616822367)I16:0.32613084112149454)I15:0.3126728971962617,((((216_9:0.11007476635513833,216_10:0.11007476635513833)I14:0.22037383177569836,216_12:0.3304485981308367)I13:0.314411214953269,((216_13:0.11456074766354948,216_14:0.11456074766354948)I12:0.20528971962616582,(216_15:0.11456074766354948,216_16:0.11456074766354948)I11:0.20528971962616582)I10:0.32500934579439045)I9:0.2893457943925226,(((216_1:0.02428037383177525,216_2:0.02428037383177525)I8:0.16940186915887598,(216_3:0.020186915887850092,216_4:0.020186915887850092)I7:0.17349532710280113)I6:0.20192523364485782,((216_5:0.016112149532709976,216_6:0.016112149532709976)I5:0.15373831775700697,(216_7:0.012056074766354914,216_8:0.012056074766354914)I4:0.15779439252336203)I3:0.2257570093457921)I2:0.5385981308411193)I1:0.3557943925233644)I0:0;
