pos_1,pos_2,progenitor,descendants_1,descendants_2
262,386,1,1,
262,366,2,2,
261,350,3,3,
247,318,4,4,
275,350,5,5,
284,338,6,6,
255,331,7,7,
278,324,8,8,
298,336,9,9,
297,309,10,10,
284,311,11,11,
272,299,12,12,
322,373,13,13,
310,362,14,14,
304,389,15,15,
278,383,16,16,
327,353,17,17,
315,320,18,18,19
286,348,19,20,
269,338,20,21,
298,351,21,22,
318,336,22,23,
329,313,23,24,
328,296,24,25,
298,292,25,26,
321,286,26,27,
