pos_1,pos_2,progenitor,descendants_1,descendants_2
263,388,1,1,
271,364,2,2,
263,356,3,3,
258,316,4,4,
278,356,5,5,
284,344,6,6,
266,328,7,7,
284,321,8,8,
309,331,9,9,
304,318,10,10,
289,311,11,11,
276,303,12,12,
329,374,13,13,
313,367,14,14,
308,387,15,15,
291,375,16,16,
325,357,17,17,
321,324,18,18,
295,341,19,19,
281,330,20,20,
318,341,21,21,
333,309,22,22,
314,294,23,23,24
