pos_1,pos_2,progenitor,descendants_1,descendants_2
263,387,1,1,
276,365,2,2,
264,356,3,3,
255,320,4,4,
285,351,5,5,
267,323,6,6,
284,320,7,7,
304,329,8,8,9
283,307,9,10,11
329,374,10,12,
313,366,11,13,
309,387,12,14,
292,375,13,15,
324,353,14,16,
320,325,15,17,
290,338,16,18,
316,340,17,19,
329,309,18,20,
314,293,19,21,
