pos_1,pos_2,progenitor,descendants_1,descendants_2
263,388,1,1,
271,366,2,2,
263,356,3,3,
258,316,4,4,
278,356,5,5,
284,341,6,6,
264,326,7,7,
284,321,8,8,
307,331,9,9,
301,320,10,10,
289,311,11,11,
275,303,12,12,
329,374,13,13,
313,367,14,14,
308,387,15,15,
291,375,16,16,
325,357,17,17,
321,324,18,18,
295,341,19,19,
278,332,20,20,
318,342,21,21,
333,307,22,22,23
306,300,23,24,
325,286,23,25,
