pos_1,pos_2,progenitor,descendants_1,descendants_2
274,390,1,1,
278,361,2,2,
259,335,3,3,4
291,358,4,5,
270,323,5,6,
306,331,6,7,
288,303,7,8,
330,378,8,9,
315,367,9,10,
309,390,10,11,
300,381,11,12,
329,367,12,13,
325,353,13,14,
328,329,14,15,
289,344,15,16,
306,344,16,17,
345,319,17,18,
315,299,18,19,
