pos_1,pos_2,progenitor,descendants
269,388,1,1
267,364,2,2
263,354,3,3
255,316,4,4
278,354,5,5
284,341,6,6
263,326,7,7
282,324,8,8
303,331,9,9
301,320,10,10
284,312,11,11
277,298,12,12
326,373,13,13
309,367,14,14
304,389,15,15
285,379,16,16
323,356,17,17
314,324,18,18
295,342,19,19
275,333,20,20
315,344,21,21
328,313,22,22
336,295,23,23
304,293,24,24
325,283,25,25
