cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,0,2,0,0,0,0,0
I2,2,0,2,2,2,0,0,0,2,1
I3,2,0,2,2,2,0,0,0,2,1
I4,2,0,2,2,2,0,2,0,2,1
216_6,2,0,2,2,2,0,2,0,2,1
216_5,2,0,2,2,2,2,2,0,2,1
I5,2,0,2,2,2,0,0,0,2,1
216_8,2,0,2,2,2,0,0,0,2,1
216_7,2,0,2,2,2,0,0,0,2,1
I6,2,0,2,2,2,0,0,1,2,1
I7,2,0,2,2,2,0,0,1,2,1
216_4,2,0,2,2,2,0,0,1,2,1
216_3,2,0,2,2,2,0,0,1,2,1
I8,2,0,2,2,2,0,0,1,2,1
216_2,2,0,2,2,2,0,0,1,2,1
216_1,2,2,2,2,2,0,0,1,2,1
I9,0,0,0,0,2,1,2,1,1,0
I10,0,0,0,0,2,1,2,1,1,0
216_12,0,2,0,0,2,1,2,1,1,0
I11,0,2,0,1,2,1,2,1,1,0
216_10,0,2,0,1,2,1,2,1,1,0
216_9,0,2,0,1,2,1,2,1,1,0
I12,0,0,0,2,2,1,2,1,1,0
I13,2,0,0,2,2,1,2,1,1,0
216_16,2,0,0,2,2,1,2,1,1,0
216_15,2,1,0,2,2,1,2,1,1,0
I14,0,0,0,2,2,1,2,1,1,0
216_14,0,0,0,2,2,1,2,1,1,0
216_13,0,0,0,2,2,1,2,1,1,0
I15,0,0,0,0,2,0,0,0,0,0
I16,0,0,0,2,2,0,0,0,2,0
I17,0,0,0,2,2,0,0,2,2,2
I18,0,0,0,2,2,0,0,2,2,2
216_34,0,0,0,2,2,0,0,2,2,2
216_33,0,0,0,2,2,0,0,2,2,2
I19,0,0,0,2,2,0,0,2,2,2
216_36,0,0,0,2,2,0,0,2,2,2
216_35,0,0,0,2,2,0,0,2,2,2
I20,0,0,1,2,2,0,2,0,2,0
I21,0,0,1,2,2,0,2,2,2,0
216_44,0,1,1,2,2,0,2,2,2,0
216_43,0,0,1,2,2,0,2,2,2,0
I22,0,0,1,2,2,0,2,0,2,0
