cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
216_6,2,0,2,2,2,0,2,0,2,1
216_5,2,0,2,2,2,2,2,0,2,1
216_8,2,0,2,2,2,0,0,0,2,1
216_7,2,0,2,2,2,0,0,0,2,1
216_4,2,0,2,2,2,0,0,1,2,1
216_3,2,0,2,2,2,0,0,1,2,1
216_2,2,0,2,2,2,0,0,1,2,1
216_1,2,2,2,2,2,0,0,1,2,1
216_12,0,2,0,0,2,1,2,1,1,0
216_10,0,2,0,1,2,1,2,1,1,0
216_9,0,2,0,1,2,1,2,1,1,0
216_16,2,0,0,2,2,1,2,1,1,0
216_15,2,1,0,2,2,1,2,1,1,0
216_14,0,0,0,2,2,1,2,1,1,0
216_13,0,0,0,2,2,1,2,1,1,0
216_34,0,0,0,2,2,0,0,2,2,2
216_33,0,0,0,2,2,0,0,2,2,2
216_36,0,0,0,2,2,0,0,2,2,2
216_35,0,0,0,2,2,0,0,2,2,2
216_44,0,1,1,2,2,0,2,2,2,0
216_43,0,0,1,2,2,0,2,2,2,0
216_46,0,0,1,2,2,0,2,0,2,0
216_45,0,0,1,2,2,0,2,0,2,0
216_20,2,0,0,2,2,2,0,0,1,0
216_19,2,0,0,2,2,2,0,0,1,0
216_18,2,0,0,2,2,2,0,0,1,0
216_17,2,0,0,2,2,2,0,0,1,0
216_24,2,0,0,2,2,0,0,0,1,2
216_23,2,0,0,2,2,0,0,0,1,2
216_22,2,0,0,2,2,0,0,0,1,0
216_21,2,0,0,2,2,0,0,0,1,0
216_32,2,1,0,0,2,2,0,0,1,0
216_31,2,1,0,0,2,2,0,0,1,0
216_30,2,1,0,0,2,2,1,2,1,0
216_29,2,1,0,1,2,2,1,2,1,0
216_28,2,1,0,0,2,1,0,2,1,0
216_27,2,1,0,0,2,1,0,2,1,0
216_26,2,1,0,0,2,1,1,2,1,0
216_25,2,1,0,0,2,1,0,2,1,0
