cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,1,2,0,0,1,0,1,0,0,0
I2,1,2,2,0,1,0,1,1,0,1
216_13,1,2,2,1,1,0,1,1,0,1
I3,1,2,2,0,1,2,1,1,0,1
216_16,1,2,2,0,1,2,1,1,0,1
216_15,1,2,2,0,1,2,1,1,0,1
I4,1,2,0,0,1,0,1,1,1,2
216_19,1,2,0,1,1,1,1,1,1,2
I5,1,2,0,2,1,0,1,1,1,2
216_18,1,2,0,2,1,2,1,1,1,2
216_17,1,2,0,2,1,0,1,1,1,2
I6,0,0,0,0,0,2,2,0,2,1
I7,0,2,0,2,2,2,2,0,2,1
216_3,0,2,2,2,2,2,2,0,2,1
I8,0,2,1,2,2,2,2,2,2,1
216_2,0,2,1,2,2,2,2,2,2,1
216_1,0,2,1,2,2,2,2,2,2,1
I9,1,0,0,2,1,2,2,0,2,1
I10,1,1,0,2,1,2,2,0,2,1
I11,1,1,2,2,1,2,2,0,2,1
216_8,1,1,2,2,1,2,2,0,2,1
216_7,1,1,2,2,1,2,2,0,2,1
I12,1,1,0,2,1,2,2,0,2,1
216_6,1,1,0,2,1,2,2,0,2,1
216_5,1,1,0,2,1,2,2,0,2,1
I13,1,0,0,2,1,2,2,0,2,1
216_11,1,0,0,2,1,2,2,0,2,1
216_9,1,0,0,2,1,2,2,0,2,1
Evolve tree: [&R] ((((216_9:0.22289719626167892,216_11:0.22289719626167892)I13:0.25794392523364257,((216_5:0.0492336448598122,216_6:0.0492336448598122)I12:0.16385046728971728,(216_7:0.012056074766354914,216_8:0.012056074766354914)I11:0.20102803738317457)I10:0.267757009345792)I9:0.3280373831775687,((216_1:0.16514018691588522,216_2:0.16514018691588522)I8:0.281102803738315,216_3:0.4462429906542002)I7:0.36263551401868993)I6:0.4255140186915884,(((216_17:0.09672897196261515,216_18:0.09672897196261515)I5:0.30999999999999656,216_19:0.40672897196261176)I4:0.3617196261682224,((216_15:0.003999999999999924,216_16:0.003999999999999924)I3:0.3860747663551353,216_13:0.39007476635513527)I2:0.3783738317756989)I1:0.46594392523364436)I0:0.05560747663551403;
