cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,0,2,2,2,1,0,0
I2,0,0,1,1,2,2,2,1,0,0
216_13,0,2,1,1,2,2,2,1,0,2
I3,0,0,1,1,2,2,2,1,1,0
216_16,0,0,1,1,2,2,2,1,1,0
216_15,0,0,1,1,2,2,2,1,1,0
I4,0,0,0,0,2,2,2,1,0,0
216_19,1,2,0,0,2,2,2,1,0,2
I5,0,0,0,0,2,2,2,1,0,0
216_18,0,0,0,0,2,2,2,1,0,0
216_17,0,0,0,0,2,2,2,1,0,0
I6,2,0,1,1,0,0,0,0,0,0
I7,2,0,1,1,0,0,0,2,1,0
216_3,2,0,1,1,0,0,1,2,1,0
I8,2,0,1,1,1,0,0,2,1,0
216_2,2,2,1,1,1,0,0,2,1,1
216_1,2,1,1,1,1,1,0,2,1,0
I9,2,0,1,1,2,0,0,0,2,1
I10,2,0,1,1,2,2,0,0,2,1
I11,2,0,1,1,2,2,0,0,2,1
216_8,2,0,1,1,2,2,0,0,2,1
216_7,2,0,1,1,2,2,0,0,2,1
I12,2,0,1,1,2,2,1,0,2,1
216_6,2,0,1,1,2,2,1,0,2,1
216_5,2,0,1,1,2,2,1,0,2,1
I13,2,0,1,1,2,2,0,0,2,1
216_11,2,0,1,1,2,2,0,0,2,1
216_9,2,0,1,1,2,2,0,0,2,1
Evolve tree: [&R] ((((216_9:0.21675445187065012,216_11:0.21675445187065012)I13:0.24385378128125929,((216_5:0.04886581392543627,216_6:0.04886581392543627)I12:0.15852780177774514,(216_7:0.012038973181965588,216_8:0.012038973181965588)I11:0.19535464252121582)I10:0.25321461744872803)I9:0.3106716442746899,((216_1:0.1614883209639153,216_2:0.1614883209639153)I8:0.26652503445657727,216_3:0.4280133554204926)I7:0.34326652200610674)I6:0.41420851128605357,(((216_17:0.09535897289914641,216_18:0.09535897289914641)I5:0.2954190549003739,216_19:0.39077802779952037)I4:0.3419276581567818,((216_15:0.00400000000000029,216_16:0.00400000000000029)I3:0.3710766635301386,216_13:0.37507666353013885)I2:0.3576290224261633)I1:0.45278270275635096)I0:0.055459645956656124;
