cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,2,1,1,0,1,0,0,2,1
I2,0,2,1,1,0,1,1,0,2,1
216_13,1,2,1,1,2,1,1,1,2,1
I3,0,2,1,1,0,1,1,0,2,1
216_16,0,2,1,1,0,1,1,0,2,1
216_15,0,2,1,1,0,1,1,0,2,1
I4,0,2,1,1,1,1,0,0,2,1
216_19,0,2,1,1,1,1,0,0,2,1
I5,0,2,1,1,1,1,0,0,2,1
216_18,0,2,1,1,1,1,0,0,2,1
216_17,2,2,1,1,1,1,0,0,2,1
I6,0,0,0,0,2,2,0,0,0,0
I7,0,0,2,0,2,2,0,0,1,0
216_3,0,0,2,0,2,2,0,0,1,0
I8,0,0,2,0,2,2,0,0,1,0
216_2,0,0,2,0,2,2,0,0,1,0
216_1,0,0,2,1,2,2,2,0,1,0
I9,0,1,2,2,2,2,0,0,0,0
I10,0,1,2,2,2,2,0,0,0,0
I11,0,1,2,2,2,2,0,0,0,0
216_8,0,1,2,2,2,2,0,0,0,0
216_7,0,1,2,2,2,2,0,0,0,0
I12,0,1,2,2,2,2,0,0,0,0
216_6,0,1,2,2,2,2,0,0,0,0
216_5,0,1,2,2,2,2,0,0,0,0
I13,0,1,2,2,2,2,0,0,0,0
216_11,0,1,2,2,2,2,0,0,0,0
216_9,0,1,2,2,2,2,0,0,0,0
Evolve tree: [&R] ((((216_9:0.12094196514364045,216_11:0.12094196514364045)I13:0.16776162790011917,((216_5:0.025021985992257887,216_6:0.025021985992257887)I12:0.09015928937802954,(216_7:0.0060454085156434086,216_8:0.0060454085156434086)I11:0.10913586685464402)I10:0.17352231767347218)I9:0.26495610408602366,((216_1:0.08764244727029494,216_2:0.08764244727029494)I8:0.17663390667262244,216_3:0.2642763539429175)I7:0.2893833431868659)I6:0.44762465378485367,(((216_17:0.05002953623636411,216_18:0.05002953623636411)I5:0.18710717781140943,216_19:0.23713671404777364)I4:0.28040549301241935,((216_15:0.002000000000000148,216_16:0.002000000000000148)I3:0.22393575314643235,216_13:0.2259357531464325)I2:0.2916064539137604)I1:0.48374214385444414)I0:0.06844607087199395;
