cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,1,0,0,0,0,0,0,0
I1,0,0,1,0,2,1,0,0,0,0
I2,0,1,1,0,2,1,2,0,0,2
216_13,2,1,1,2,2,1,2,0,0,2
I3,0,1,1,0,2,1,2,2,0,2
216_16,0,1,1,0,2,1,2,2,0,2
216_15,0,1,1,0,2,1,2,2,0,2
I4,1,0,1,0,2,1,0,2,0,0
216_19,1,2,1,0,2,1,0,2,1,2
I5,1,1,1,0,2,1,1,2,0,0
216_18,1,1,1,0,2,1,1,2,0,0
216_17,1,1,1,0,2,1,1,2,0,0
I6,1,0,1,0,0,1,0,0,0,1
I7,1,0,1,1,2,1,0,0,0,1
216_3,1,0,1,1,2,1,0,0,1,1
I8,1,1,1,1,2,1,0,0,0,1
216_2,1,1,1,1,2,1,0,1,0,1
216_1,1,1,1,1,2,1,0,0,0,1
I9,1,0,1,0,0,1,0,0,0,1
I10,1,0,1,2,0,1,0,0,1,1
I11,1,2,1,2,0,1,0,0,1,1
216_8,1,2,1,2,0,1,0,0,1,1
216_7,1,2,1,2,0,1,0,0,1,1
I12,1,1,1,2,0,1,0,0,1,1
216_6,1,1,1,2,0,1,0,0,1,1
216_5,1,1,1,2,0,1,0,0,1,1
I13,1,0,1,1,0,1,2,2,0,1
216_11,1,0,1,1,2,1,2,2,2,1
216_9,1,0,1,1,0,1,2,2,0,1
Evolve tree: [&R] ((((216_9:0.3,216_11:0.3)I13:0.28800000000000003,((216_5:0.07200000000000001,216_6:0.07200000000000001)I12:0.216,(216_7:0.018000000000000002,216_8:0.018000000000000002)I11:0.27)I10:0.3)I9:0.312,((216_1:0.228,216_2:0.228)I8:0.324,216_3:0.552)I7:0.34800000000000003)I6:0.34800000000000003,(((216_17:0.138,216_18:0.138)I5:0.372,216_19:0.51)I4:0.354,((216_15:0.006,216_16:0.006)I3:0.486,216_13:0.492)I2:0.372)I1:0.384)I0:0.042;
