163_3,143.0,304.0
213_3,140.0,312.0
216_4,143.0,314.0
216_3,131.0,317.0
207_1,126.0,301.0
216_2,119.0,300.0
216_1,130.0,303.0
42_2,171.0,300.0
86_5,157.0,298.0
132_11,171.0,286.0
178_18,175.0,277.0
216_30,182.0,267.0
216_29,176.0,293.0
172_15,187.0,306.0
213_24,163.0,307.0
216_28,169.0,305.0
216_27,163.0,319.0
209_21,203.0,316.0
216_26,213.0,303.0
216_25,195.0,320.0
130_9,149.0,309.0
180_15,146.0,292.0
216_24,129.0,275.0
216_23,140.0,291.0
176_13,168.0,309.0
216_22,181.0,315.0
216_21,152.0,324.0
85_3,175.0,297.0
129_7,156.0,294.0
170_9,146.0,275.0
213_14,146.0,274.0
216_16,155.0,273.0
216_15,139.0,279.0
205_10,117.0,286.0
216_14,127.0,291.0
216_13,99.0,293.0
169_10,170.0,295.0
216_17,151.0,299.0
209_16,200.0,299.0
216_20,201.0,288.0
216_19,192.0,306.0
124_5,184.0,271.0
165_5,179.0,266.0
205_5,155.0,273.0
216_8,159.0,263.0
216_7,168.0,279.0
204_3,197.0,288.0
216_6,198.0,269.0
216_5,189.0,293.0
162_5,194.0,291.0
216_9,190.0,334.0
216_12,209.0,280.0
