cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,2,1,2,1,1,0,0,2,0
I1,0,2,1,2,1,1,0,0,2,2
I2,0,2,1,2,1,1,0,2,2,2
216_13,0,2,1,2,1,1,0,2,2,2
I3,0,2,1,2,1,1,1,2,2,2
216_16,0,2,1,2,1,1,1,2,2,2
216_15,0,2,1,2,1,1,1,2,2,2
I4,0,2,1,2,1,1,0,0,2,2
I5,1,2,1,2,1,1,0,0,2,2
216_12,1,2,1,2,1,1,0,0,2,2
216_11,1,2,1,2,1,1,0,0,2,2
I6,0,2,1,2,1,1,0,0,2,2
216_10,0,2,1,2,1,1,0,2,2,2
216_9,0,2,1,2,1,1,2,0,2,2
I7,1,2,1,2,1,1,0,2,2,0
I8,1,2,1,2,1,1,0,2,2,1
216_8,1,2,1,2,1,1,0,2,2,1
216_7,1,2,1,2,1,1,0,2,2,1
I9,1,2,1,2,1,1,0,2,2,1
I10,1,2,1,2,1,1,0,2,2,1
216_4,1,2,1,2,1,1,0,2,2,1
216_3,1,2,1,2,1,1,0,2,2,1
I11,1,2,1,2,1,1,0,2,2,1
216_2,1,2,1,2,1,1,0,2,2,1
216_1,1,2,1,2,1,1,0,2,2,1
Evolve tree: [&R] ((((216_1:0.14648598130840887,216_2:0.14648598130840887)I11:0.2491214953271002,(216_3:0.12358878504672693,216_4:0.12358878504672693)I10:0.2720186915887821)I9:0.30695327102803566,(216_7:0.13727102803738095,216_8:0.13727102803738095)I8:0.5652897196261639)I7:0.3630280373831769,(((216_9:0.15577570093457696,216_10:0.15577570093457696)I6:0.22328971962616587,(216_11:0.1281308411214932,216_12:0.1281308411214932)I5:0.2509345794392496)I4:0.3040934579439235,((216_15:0.07919626168224161,216_16:0.07919626168224161)I3:0.22489719626167942,216_13:0.30409345794392106)I2:0.37906542056074527)I1:0.38242990654205533)I0:0.2244112149532711;
