cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,0,0,0,1,0,0,0
I2,0,1,0,1,0,2,1,0,0,2
I3,0,1,0,1,0,2,1,2,2,2
I4,1,1,0,1,0,2,1,2,2,2
216_24,1,1,0,1,0,2,1,2,2,2
216_23,1,1,0,1,0,2,1,2,2,2
I5,0,1,0,1,0,2,1,2,2,2
216_22,0,1,0,1,0,2,1,2,2,2
216_21,0,1,0,1,1,2,1,2,2,2
I6,0,1,0,1,0,2,1,0,0,2
I7,0,1,2,1,0,2,1,1,0,2
216_20,0,1,2,1,0,2,1,1,0,2
216_19,0,1,2,1,0,2,1,1,0,2
I8,0,1,0,1,0,2,1,2,1,2
216_18,0,1,1,1,0,2,1,2,1,2
216_17,0,1,0,1,0,2,1,2,1,2
I9,0,0,0,0,0,0,1,0,0,0
I10,2,0,0,2,2,0,1,0,0,0
I11,2,2,2,2,2,0,1,0,0,0
216_28,2,2,2,2,2,0,1,2,0,0
216_27,2,2,2,2,2,0,1,0,0,0
I12,2,0,1,2,2,0,1,0,0,0
216_26,2,0,1,2,2,0,1,1,0,0
216_25,2,0,1,2,2,1,1,0,0,1
I13,1,2,0,0,0,0,1,0,0,0
I14,1,2,0,0,0,0,1,0,0,0
216_32,1,2,0,0,0,0,1,0,0,0
216_31,1,2,0,0,1,0,1,0,0,0
I15,1,2,0,0,0,0,1,0,2,0
216_30,1,2,0,0,0,0,1,0,2,0
216_29,1,2,0,2,0,0,1,0,2,0
I16,0,0,1,0,0,0,0,0,0,2
I17,0,0,1,1,0,0,0,1,0,2
I18,0,1,1,1,0,2,0,1,2,2
I19,0,1,1,1,0,2,0,1,2,2
216_14,0,1,1,1,0,2,0,1,2,2
216_13,0,1,1,1,0,2,0,1,2,2
I20,0,1,1,1,0,2,2,1,2,2
216_16,0,1,1,1,0,2,2,1,2,2
216_15,0,1,1,1,2,2,2,1,2,2
I21,0,0,1,1,0,2,2,1,0,2
I22,0,0,1,1,0,2,2,1,1,2
216_12,0,0,1,1,0,2,2,1,1,2
216_11,0,0,1,1,0,2,2,1,1,2
I23,0,1,1,1,1,2,2,1,0,2
216_10,0,1,1,1,1,2,2,1,0,2
216_9,0,1,1,1,1,2,2,1,2,2
I24,0,0,1,2,0,2,0,0,0,2
I25,0,0,1,2,2,2,0,1,0,2
I26,2,0,1,2,2,2,0,1,0,2
216_2,2,0,1,2,2,2,0,1,0,2
216_1,2,0,1,2,2,2,0,1,0,2
I27,0,0,1,2,2,2,0,1,0,2
216_4,0,0,1,2,2,2,0,1,0,2
216_3,0,2,1,2,2,2,0,1,0,2
I28,0,0,1,2,1,2,0,0,0,2
I29,0,0,1,2,1,2,0,0,0,2
216_8,0,0,1,2,1,2,0,0,0,2
216_7,0,0,1,2,1,2,0,0,0,2
I30,0,0,1,2,1,2,0,2,0,2
216_6,0,0,1,2,1,2,0,2,0,2
216_5,0,0,1,2,1,2,0,2,0,2
Evolve tree: [&R] (((((216_5:23,216_6:23)I30:40,(216_7:21,216_8:21)I29:42)I28:45,((216_3:18,216_4:18)I27:43,(216_1:17,216_2:17)I26:44)I25:47)I24:49,(((216_9:17,216_10:17)I23:41,(216_11:15,216_12:15)I22:43)I21:50,((216_15:11,216_16:11)I20:43,(216_13:9,216_14:9)I19:45)I18:54)I17:49)I16:46,((((216_29:23,216_30:23)I15:44,(216_31:19,216_32:19)I14:48)I13:44,((216_25:22,216_26:22)I12:43,(216_27:16,216_28:16)I11:49)I10:46)I9:45,(((216_17:15,216_18:15)I8:41,(216_19:14,216_20:14)I7:42)I6:48,((216_21:6,216_22:6)I5:49,(216_23:1,216_24:1)I4:54)I3:49)I2:52)I1:47)I0:12;
