cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,0,0,0,0,0,2,0,0,0
I1,2,0,1,1,2,0,2,0,2,1
I2,2,0,1,1,2,0,2,0,2,1
I3,2,0,1,1,2,0,2,0,2,1
I4,2,0,1,1,2,1,2,1,2,1
216_24,2,0,1,1,2,1,2,1,2,1
216_23,2,0,1,1,2,1,2,1,2,1
I5,2,0,1,1,2,1,2,2,2,1
216_22,2,2,1,1,2,1,2,2,2,1
216_21,2,0,1,1,2,1,2,2,2,1
I6,2,0,1,1,2,0,2,2,2,1
I7,2,0,1,1,2,0,2,2,2,1
216_20,2,0,1,1,2,0,2,2,2,1
216_19,2,0,1,1,2,0,2,2,2,1
I8,2,0,1,1,2,2,2,2,2,1
216_18,2,0,1,1,2,2,2,2,2,1
216_17,2,0,1,1,2,2,2,2,2,1
I9,2,1,1,1,2,0,2,0,2,1
I10,2,1,1,1,2,0,2,0,2,1
I11,2,1,1,1,2,2,2,0,2,1
216_28,2,1,1,1,2,2,2,0,2,1
216_27,2,1,1,1,2,2,2,0,2,1
I12,2,1,1,1,2,0,2,0,2,1
216_26,2,1,1,1,2,0,2,0,2,1
216_25,2,1,1,1,2,0,2,0,2,1
I13,2,1,1,1,2,2,2,0,2,1
I14,2,1,1,1,2,2,2,1,2,1
216_32,2,1,1,1,2,2,2,1,2,1
216_31,2,1,1,1,2,2,2,1,2,1
I15,2,1,1,1,2,2,2,2,2,1
216_30,2,1,1,1,2,2,2,2,2,1
216_29,2,1,1,1,2,2,2,2,2,1
I16,0,2,0,0,0,0,2,0,0,2
I17,1,2,2,0,0,2,2,0,0,2
I18,1,2,2,0,0,2,2,0,0,2
I19,1,2,2,2,0,2,2,0,0,2
216_14,1,2,2,2,0,2,2,0,0,2
216_13,1,2,2,2,0,2,2,0,0,2
I20,1,2,2,0,0,2,2,0,0,2
216_16,1,2,2,0,1,2,2,0,0,2
216_15,1,2,2,2,0,2,2,0,0,2
I21,1,2,2,0,0,2,2,1,1,2
I22,1,2,2,0,0,2,2,1,1,2
216_12,1,2,2,2,0,2,2,1,1,2
216_11,1,2,2,0,0,2,2,1,1,2
I23,1,2,2,1,2,2,2,1,1,2
216_10,1,2,2,1,2,2,2,1,1,2
216_9,1,2,2,1,2,2,2,1,1,2
I24,2,2,0,0,0,0,2,1,0,2
I25,2,2,0,2,0,0,2,1,0,2
I26,2,2,1,2,2,1,2,1,0,2
216_2,2,2,1,2,2,1,2,1,0,2
216_1,2,2,1,2,2,1,2,1,1,2
I27,2,2,1,2,0,0,2,1,0,2
216_4,2,2,1,2,0,0,2,1,0,2
216_3,2,2,1,2,0,0,2,1,0,2
I28,2,2,0,0,0,0,2,1,0,2
I29,2,2,1,0,0,1,2,1,0,2
216_8,2,2,1,1,0,1,2,1,0,2
216_7,2,2,1,0,0,1,2,1,0,2
I30,2,2,1,1,0,0,2,1,0,2
216_6,2,2,1,1,0,0,2,1,0,2
216_5,2,2,1,1,0,0,2,1,0,2
Evolve tree: [&R] (((((216_5:23,216_6:23)I30:40,(216_7:21,216_8:21)I29:42)I28:45,((216_3:18,216_4:18)I27:43,(216_1:17,216_2:17)I26:44)I25:47)I24:49,(((216_9:17,216_10:17)I23:41,(216_11:15,216_12:15)I22:43)I21:50,((216_15:11,216_16:11)I20:43,(216_13:9,216_14:9)I19:45)I18:54)I17:49)I16:46,((((216_29:23,216_30:23)I15:44,(216_31:19,216_32:19)I14:48)I13:44,((216_25:22,216_26:22)I12:43,(216_27:16,216_28:16)I11:49)I10:46)I9:45,(((216_17:15,216_18:15)I8:41,(216_19:14,216_20:14)I7:42)I6:48,((216_21:6,216_22:6)I5:49,(216_23:1,216_24:1)I4:54)I3:49)I2:52)I1:47)I0:12;
