cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
216_24,1,1,0,1,1,2,1,1,1,1
216_23,1,1,0,1,1,2,1,1,1,1
216_22,1,1,0,1,0,2,1,1,1,1
216_21,1,1,0,1,0,2,1,1,1,1
216_20,0,0,0,1,0,2,1,1,1,1
216_19,0,0,0,1,0,2,1,1,1,1
216_18,1,0,0,1,0,2,1,1,1,1
216_17,1,0,0,1,0,2,1,1,1,1
216_28,2,0,0,1,2,0,1,1,1,1
216_27,2,2,0,1,2,0,1,1,1,1
216_26,1,0,1,1,0,0,1,1,1,1
216_25,1,0,0,1,0,0,1,1,1,1
216_32,2,1,1,1,0,0,1,1,2,1
216_31,0,1,1,1,0,0,1,1,2,1
216_30,0,1,1,1,0,0,1,1,0,1
216_29,0,1,1,1,1,0,1,1,0,1
216_14,2,0,0,0,1,2,0,1,0,1
216_13,2,0,0,0,1,2,0,1,0,1
216_16,2,2,0,0,1,2,0,1,2,1
216_15,2,2,0,0,1,2,0,1,0,1
216_12,2,0,0,2,1,2,0,2,1,1
216_11,2,0,0,0,1,2,0,2,1,1
216_10,2,1,0,0,1,2,1,2,0,1
216_9,2,1,0,0,1,2,0,2,0,1
216_2,2,1,1,2,1,2,1,0,1,0
216_1,2,1,1,2,1,2,1,0,1,0
216_4,2,1,1,2,1,2,0,1,2,0
216_3,2,1,1,2,1,2,0,1,2,0
216_8,2,1,1,0,1,2,1,2,1,1
216_7,2,1,1,0,1,2,1,2,1,1
216_6,2,1,1,0,1,2,1,0,1,1
216_5,2,1,1,0,1,2,1,2,1,1
