pos_1,pos_2,progenitor,descendants_1,descendants_2
160,286,1,1,
228,262,2,2,
231,250,3,3,
241,258,4,4,
283,311,5,5,
296,311,6,6,
311,288,7,7,
297,280,8,8,
279,255,9,9,
301,267,10,10,
253,329,11,11,
260,303,12,12,
227,290,13,13,
242,244,14,14,
252,235,15,15,
253,260,16,16,
258,244,17,17,
248,295,18,18,
243,279,19,19,
287,288,20,20,
287,274,20,21,
265,268,21,22,23
