pos_1,pos_2,progenitor,descendants
157,286,1,1
228,262,2,2
231,250,3,3
240,260,4,4
280,311,5,5
296,310,6,6
311,287,7,7
294,279,8,8
277,257,9,9
301,267,10,10
259,330,11,11
260,300,12,12
227,290,13,13
242,244,14,14
253,239,15,15
253,260,16,16
257,248,17,17
247,295,18,18
243,279,19,19
286,291,20,20
285,273,21,21
264,276,22,22
265,259,22,23
