pos_1,pos_2,progenitor,descendants_1,descendants_2
196,307,1,1,
228,264,2,2,
231,251,3,3,
239,263,4,4,
287,307,5,5,6
311,289,6,7,
299,279,6,8,
284,258,7,9,
300,269,8,10,
260,330,9,11,
262,306,10,12,
228,289,11,13,
243,246,12,14,
249,237,13,15,
255,261,14,16,
259,240,15,17,
248,299,16,18,
250,278,17,19,
286,284,18,20,
271,275,19,21,
