Angles,NumBranches
176.7480543996361,4
51.546290783294026,4
154.0059841960368,3
107.69249647926145,4
179.19871266989298,4
144.01320435564273,2
61.92751306414704,3
176.6335393365702,4
128.30577086810683,5
153.89981310118347,5
152.58763274321532,4
154.87907435385787,5
112.16634582208246,5
94.25958625340813,3
150.72474572274743,4
174.20720350496785,5
97.89170242823572,5
135.0,4
161.79151552941917,5
84.28940686250036,5
19.683025444332966,0
171.86989764584402,1
114.92847413546127,2
130.97173633351485,3
145.1755108430432,3
95.9061411137705,4
178.44131579378916,4
128.5504652961577,2
83.90722834266398,3
122.31961650818016,4
80.90297207419972,4
103.25141886493458,3
72.47443162627712,4
142.49585763972988,4
16.144338780283533,1
168.5034369824142,1
49.5810302113735,2
176.24323730100906,3
120.67232578233512,4
145.4914770123316,4
139.0028858867861,3
177.31022967684953,4
88.99491399474581,5
158.6293777306568,4
84.69328661555004,2
175.98582430458896,3
167.0053832080835,4
159.77514056883192,5
90.84252426074043,5
75.18058224820997,4
106.66347908288792,5
132.87890360333856,5
130.2363583092738,3
168.69006752597977,4
137.95077910900636,5
165.0101376403182,5
132.59402948335472,4
171.78721981071413,5
135.0,5
158.96248897457818,1
92.72631099390627,2
90.59106341500762,2
178.84848110603622,1
58.3136323121434,2
113.19859051364818,3
87.87890360333856,4
119.29136217098426,4
113.4429207149623,3
6.604835496753972,4
26.743356969243063,4
52.831689534161114,2
118.23744553816725,3
148.24051991518718,3
178.0487942233412,4
115.82099197418928,4
8.212780189285876,0
91.61353893288117,1
32.85194453881446,2
176.05481377096245,3
147.9946167919165,2
170.77607771789465,3
164.09454538191574,1
154.9831065219,2
63.43494882292201,3
177.227157522404,2
105.66002913184354,3
175.42607874009914,4
155.7219751915902,4
167.6020043455532,3
81.97276248956805,1
149.48976259388442,2
102.52880770915152,2
168.74356497029612,3
159.04422326936782,3
44.08503462251036,1
143.01709307365533,2
168.90627698844216,3
132.18444331578877,2
135.5456575934157,3
172.87498365109818,4
178.1523897340054,4
111.98319531266989,3
169.58524123619085,4
148.91249467652003,1
91.8476102659946,2
109.29004621918875,3
80.2724214485984,4
119.19748604606445,3
96.0795889578385,4
84.40066066347941,4
92.93567344642119,2
91.36098279297605,3
143.02723751043195,4
68.03504448918528,4
146.30993247402023,3
163.92642583525364,4
81.70285503016312,4
175.39551284301845,1
117.60570775760343,2
69.34108993669251,3
71.21137801783152,4
80.38722371558008,4
58.95450917313684,2
161.16156644201922,3
90.38712775415092,4
105.56820727807843,4
158.94042668090037,3
146.54669054592733,4
161.02959219151344,4
163.00917670801385,5
90.75384833307076,0
125.75388725443676,1
180.0,2
118.56758430890488,2
94.1512852664217,1
146.78474850626282,2
120.96375653207352,2
110.77225468204583,3
120.34324888423959,3
90.43903952568161,0
109.7406094801911,1
119.82708465447475,2
49.39870535499553,1
125.411141382164,2
168.56631873457331,3
74.13895557219999,2
157.83365417791754,3
155.85445803957836,3
170.53767779197437,4
91.21887523513129,4
19.277473083662436,0
82.30394827798347,1
53.0142364261275,2
89.2559407971113,3
45.43078721700863,4
166.56897112931836,4
150.25511870305778,3
161.8962369654934,4
139.13467137373644,4
105.10685508470323,2
80.20379008252549,3
143.9726266148964,4
80.13419305691563,4
109.98310652189998,3
120.06858282186246,4
101.09372301155784,4
90.0,1
174.80557109226518,2
142.69605172201656,3
111.03751102542182,4
41.18592516570965,4
113.38522105721376,3
116.56505117707799,4
117.14968169778317,4
173.63856399124717,2
56.88865803962798,3
153.434948822922,4
92.16107948822638,4
146.993348723587,3
39.89783474764182,4
140.19442890773482,4
36.86989764584401,0
2.5908019851951107,1
105.94539590092286,2
116.099242094313,3
158.23843458199107,1
161.67460320325452,2
74.48108260180958,3
8.829744667909067,2
82.6656211985833,3
88.51213247117222,3
57.2647737278924,0
122.14901735069594,1
47.79270236571328,2
52.76516601842533,2
51.91122711902469,3
143.1474358219415,1
86.48138853466281,2
140.4252263684203,3
144.1623470457217,4
94.39870535499551,4
165.77403610124819,3
175.42607874009914,4
164.90742207938348,1
56.81314470013717,2
58.0829906748111,3
136.1457628381751,2
171.79913303030693,3
36.86989764584402,3
163.86894785754205,1
86.56636963754949,2
116.565051177078,3
173.71750791183862,3
179.09061955080085,2
101.30993247402017,3
47.93567344642118,4
95.44033203100551,5
5.9468630539735035,5
10.08547629996247,4
140.71059313749964,5
60.36846332179613,5
155.90798047100964,3
22.61986494804043,4
29.79034210161527,5
20.25910675495143,4
164.29136217098426,5
154.25929164376717,0
111.80140948635182,1
45.0,2
151.92751306414704,3
118.73979529168804,3
138.87626591803678,2
105.94539590092285,3
116.76059915334886,1
135.35367315924648,2
170.91803042717123,3
101.95250748491468,2
180.0,3
170.21481229459562,0
139.5942533312664,1
30.579226872489016,2
155.01876039378394,1
19.790386833248625,2
154.6538240580533,3
172.3493490446406,3
169.08588699418922,2
141.2239261191439,3
10.483399220264278,3
178.5990237962163,0
136.86767883943418,1
74.31409407993361,2
107.40270413135627,3
164.74488129694222,3
153.434948822922,2
162.49173368811358,3
133.99491399474581,3
21.80140948635181,1
89.29268063145575,2
154.4400348281762,3
129.5309050298881,2
119.47588900324574,3
175.6012946450045,3
1.621145913653414,0
161.2426506757846,1
98.23097510119032,2
161.565051177078,3
74.05460409907714,3
44.2876557878367,2
118.14160123226173,3
67.70284212321283,3
166.60750224624888,4
138.3664606634298,1
29.74488129694223,2
98.13010235415598,3
43.28031996093014,3
72.53197674872229,2
107.02052561151987,3
131.58341180822865,4
115.37774386134919,4
167.03143068901966,3
137.66300076606714,4
102.9946167919165,0
178.7392657977625,1
12.702022504127749,2
65.36553626408902,3
178.18169703554815,4
76.56897112931834,4
90.44761417086055,3
154.65382405805332,4
155.22485943116808,4
9.400780041023838,1
163.2016282186947,2
173.8844964337146,3
143.3438915840331,4
168.56631873457331,4
177.41697933136493,2
42.25920940581744,3
170.53767779197437,4
136.54815769897795,4
158.94550238168333,3
145.94673112974507,4
117.18111108547723,1
111.80140948635182,2
69.30454926593673,3
167.4346516200927,2
74.74488129694222,3
72.00409070275965,3
174.9483106562376,1
139.91379876237474,2
166.6075022462489,3
170.8376529542783,4
161.38983527217266,4
116.565051177078,3
154.8321298502184,4
124.29864927610087,4
82.8211595433868,2
153.22507511135447,3
154.3348085378264,4
141.92721812600917,4
134.57401692335682,0
126.17025533209096,1
131.7845160082518,2
160.34617594194668,2
102.93997654573701,1
0.5354589855645346,2
166.01388406041505,2
170.53767779197437,3
156.92958775017536,3
169.69515353123398,1
121.96502460040307,2
180.0,3
76.35708522400994,3
154.2197734259139,2
29.744881296942197,3
144.70665240933974,4
69.92572045739769,3
174.89783474764178,4
122.47119229084849,4
168.9964591482505,1
162.65281501746207,2
121.56897112931836,3
113.94834885158957,4
156.48544331706339,5
151.74197038529311,5
61.83747262567639,4
135.0,5
138.01278750418334,5
79.35626749616296,3
172.87498365109818,4
149.67639313745,4
152.74467162505695,2
91.01269871341339,3
80.73001650089105,4
169.14358665193777,5
122.32613999437686,3
85.23635830927383,4
152.8188889145228,5
137.9660408899871,5
75.80144597613683,4
109.53665493812841,5
146.4965630175858,1
115.08937386892862,2
131.3086140135487,3
32.37553999321202,3
135.0,4
131.24144431452802,4
141.60846433831685,5
128.65980825409008,5
72.57013718233218,2
51.709836807756915,3
112.83365417791754,4
165.96375653207352,4
40.60129464500447,3
35.336640794139775,4
81.17962044797895,5
135.0,4
144.63753811293097,5
56.364604002764416,5
90.13262888235215,1
145.30484646876602,2
145.15426658020027,3
144.78240703180728,3
172.50414236027012,4
171.08507304285212,4
148.84069549165562,0
82.11509919959533,1
174.6106882400266,2
84.3907255535542,2
174.70991879462872,3
56.309932474020215,3
35.36246188706905,1
39.821178768128945,2
28.855661219716527,2
93.17983011986423,3
117.34987578006988,3
130.07423146549226,0
173.69735463109637,1
142.1250163489018,2
90.0,2
68.19859051364818,1
108.43494882292202,2
174.9575489308291,3
41.47438480282554,2
155.05609473657543,3
150.25511870305778,3
60.48416971391565,0
154.76373635309645,1
68.28235621348973,2
154.0195793436272,3
175.2363583092738,4
159.88036685918172,3
133.7811247648687,4
43.74554837731847,4
126.67434966957317,2
127.97160376105037,3
144.46232220802563,4
168.9964591482505,4
156.1612598168283,3
140.93152692491978,4
152.04903097210982,4
124.77783136636384,1
171.0675903505482,2
135.47945139879653,3
179.6902961000412,4
174.17246492974658,3
167.0778635989121,4
173.299246226332,2
132.8512478654052,3
158.4985656759521,4
112.21759426951832,4
163.0578355324202,3
136.78991060824606,4
94.18491612511842,4
162.36902703849032,0
149.6973192795119,1
152.03776779562563,2
159.954750574579,2
113.56154534777104,1
169.2986492761009,2
170.8376529542783,2
153.23940084665114,3
132.04922089099364,3
132.27368900609375,0
160.8458950605329,1
179.57559458063852,2
158.4773998920929,3
165.06858282186246,3
48.99091309842978,2
110.7460802756834,3
90.0,1
114.6235647861636,2
147.52880770915152,3
175.36453657309735,3
90.0,2
154.71203173817693,3
154.32812915110995,3
145.49147701233161,0
143.5733877414411,1
155.4495476107926,2
74.47588900324574,3
128.38326210208916,2
120.29035336685652,3
3.2223659543015053,3
145.00797980144134,1
161.02959219151347,2
172.8749836510982,3
109.34432927212114,3
143.8017083232078,2
136.73570458892837,3
157.78240573048168,4
135.0,4
125.04592750208644,3
148.3553409629074,4
124.88017693386986,4
97.59464336859143,1
70.00371294474314,2
119.74488129694222,3
93.0664855011259,2
128.3087355674477,3
144.78240703180728,3
42.46083080871195,1
116.09542415738832,2
139.7636416907262,3
89.04515874612783,2
160.40771810894847,3
171.17962044797895,3
106.6992442339936,0
164.22290846459052,1
156.5014343240479,2
146.44104386876742,2
178.50511351010076,1
109.69369981783028,2
115.57729077743815,2
154.0645474313323,3
170.14867265719195,3
61.7826441452707,0
44.86888860525278,1
150.25511870305778,2
172.8749836510982,1
117.5014515627382,2
119.99108632334134,3
144.1623470457217,4
125.21759296819272,3
154.79887635452494,4
48.85507359617516,2
141.27107744950115,3
85.07758181286401,1
178.8542371618249,2
115.07071758581144,3
164.74488129694222,3
108.22884978553789,2
83.15722658736905,3
165.64474101184663,4
27.89727103094763,1
130.6012946450045,2
113.99431406638746,3
40.08973877841743,3
176.61548204769022,4
109.3845156793578,0
151.33604288971847,1
95.32887319640606,2
150.2551187030578,3
106.50436138175502,3
28.141601232261724,2
97.4314079711725,3
78.0019717779333,3
140.0424510691709,1
178.65737597346225,2
150.03043052343327,3
164.7448812969422,4
113.23015843305063,3
161.565051177078,4
180.0,4
108.53781366664603,2
155.8177937739373,3
136.78991060824606,4
18.43494882292202,1
104.03624346792647,2
105.36161631184865,3
64.01367438852976,2
80.53767779197437,3
175.6012946450045,3
147.1313210666325,1
153.22507511135444,2
139.1849161251184,3
99.46232220802563,4
130.1354855622395,4
35.8376529542783,3
65.55604521958347,4
178.37502364247524,2
163.92642583525364,3
163.90918365114783,3
169.38034472384487,4
149.03624346792648,4
114.15551164528938,0
69.27444113443946,1
34.77099171264049,2
112.75097634278764,3
110.06307266608823,2
75.52970589993411,3
162.94540525052244,3
42.87890360333854,1
120.65736490980282,2
156.80140948635182,3
127.77568430595468,3
170.13419305691565,2
66.50143432404792,3
139.3987053549955,4
115.10456866523435,4
152.75153257335526,3
69.79358143704393,4
167.47119229084848,4
105.25511870305779,0
175.2551007945435,1
113.62937773065681,1
161.86191784440268,2
153.97545901005267,3
116.56505117707799,3
173.37493413410627,2
151.3895403340348,3
176.2119726466458,3
13.465208094811658,0
143.13010235415598,1
155.92450174492117,1
71.81247126565182,2
60.69779251786132,3
169.96074521284763,4
16.420350035051435,4
132.8252558853899,3
94.39870535499554,4
98.8607209378302,4
88.87037045517367,2
145.106067922201,3
87.61405596961119,4
156.37062226934316,4
146.7064367291533,3
174.74801633561887,4
113.19859051364818,4
119.74488129694222,0
74.71839226530517,1
135.71915611654507,2
97.1250163489018,2
66.0673836919085,3
170.01817071226682,3
69.62356478616361,1
54.34354387698784,2
141.00900595749454,3
180.0,4
168.08630739474418,2
150.25511870305778,3
174.55966796899446,3
118.393019421383,0
160.0462007796428,1
151.3895403340348,2
172.44925582816614,2
157.09789211568872,3
123.69006752597979,1
138.17983011986425,2
126.86989764584402,3
165.96375653207352,3
53.80679269443531,2
121.90015691773371,3
31.903363711233084,0
81.13537661158922,1
66.80140948635182,2
159.91966436983242,3
150.47132816552016,3
169.8084981499723,2
50.19442890773481,3
102.03720232036576,3
95.73337475837187,1
135.0,2
163.47420361007437,2
111.11550686550018,3
120.96375653207352,3
24.623564786163605,0
93.39492354211828,1
155.17065341185042,2
172.28166720599245,2
108.43494882292201,1
170.2724214485984,2
107.55654743505283,3
103.13402230639632,4
116.565051177078,3
18.434948822922006,4
139.96974072811028,4
139.22960861177407,2
57.349197703404435,3
121.43251035346535,3
121.1757004957386,4
62.79120310874657,4
30.963756532073518,0
152.87869659584135,1
113.28118888917163,2
114.9217705225852,1
56.09372301155785,2
131.24827092947402,3
110.08197748418075,2
121.53479190518826,3
172.5830862808616,3
90.94695144677348,1
123.2379797528026,2
117.89727103094762,3
167.0053832080835,4
155.3764352138364,4
67.52056560289691,3
122.68055474336342,4
156.80140948635182,4
152.49904500763625,2
158.19859051364818,3
0.7848246029918898,4
174.05313694602648,4
33.69006752597978,3
43.761365329103114,4
166.6863676878566,1
145.98865109649398,2
93.21220976010922,3
54.86580694308441,4
151.80997246539724,2
168.8961665633639,3
138.17983011986425,4
97.1250163489018,4
147.31944525663658,3
154.6538240580533,4
116.84050953321324,0
158.38522105721378,1
167.81136679806812,2
116.19420988624994,2
131.23766727642985,1
98.13010235415598,2
89.11038547858564,3
168.04812486997523,3
47.51577124514464,2
95.79279649503215,3
57.885169399703265,3
66.52538240186465,0
164.9013878792913,1
152.19592030704848,2
164.05460409907715,3
118.30075576600635,3
163.673146489435,2
63.94650468950905,3
147.5977280201523,3
175.6012946450045,4
134.48383577023515,4
26.84729411334886,1
51.07245640720771,2
10.191501850027699,3
95.13388390084481,4
32.005383208083494,4
116.565051177078,3
163.3007557660064,4
140.52754015165618,4
94.65706979872454,2
101.4410438687674,3
88.45184230102203,4
81.86989764584402,4
4.085616779974873,3
57.99461679191654,4
155.05609473657543,4
105.94539590092285,1
0.0,2
58.21116893863464,3
15.708637829015744,4
162.1702657743228,4
95.92236302146642,3
129.7745920309352,4
47.602562202499804,4
155.4895217038477,2
172.0151337847434,3
112.75097634278764,4
106.7054063956727,3
16.32222859395778,4
45.14217285835696,4
176.5106750942036,1
80.50575221234027,2
38.418055344821994,3
177.27368900609375,4
166.8659776936037,4
142.1250163489018,3
135.0,4
174.04286888529177,4
9.688786560366808,2
75.5297058999341,3
138.71528910542878,4
52.334378801416705,5
132.27368900609372,5
63.86899945506144,4
178.99491399474581,5
172.69424046668917,5
168.69006752597977,3
97.76516601842533,4
117.5407973643728,5
163.44292862436333,5
167.17121712854458,4
161.565051177078,5
116.56505117707799,5
119.32890854799055,0
91.46344246325462,1
130.6012946450045,2
113.35874601410552,3
115.29006780302257,2
30.379126011368356,3
149.57814783733215,3
29.678489925135207,1
162.25532837494305,2
147.0604892703845,2
121.86597769360367,3
102.35535986508353,3
144.6281561284867,0
154.7917529671377,1
167.53004771905657,2
144.60520415501293,3
128.17185031842288,3
42.734082864687615,2
96.77122825167324,3
109.98310652189997,1
95.6061659514666,2
157.61986494804043,3
124.03212781733832,3
99.6887865603668,2
99.24611274556325,3
163.73979529168804,3
157.28558764683274,1
90.0,2
124.80849814997232,2
142.71833279400755,3
149.03624346792648,3
150.57640008058402,1
161.565051177078,2
91.05558168505341,3
103.0188024297848,4
151.23536908805852,4
112.09789211568872,3
122.00538320808349,4
162.89727103094762,4
169.31880255684308,2
104.2259638987518,3
167.0053832080835,3
148.24051991518718,4
23.00887008282287,4
175.1354855622395,0
174.47245984834382,1
131.82016988013575,2
159.14554196042164,3
152.4027041313563,3
165.7499673021964,2
122.0053832080835,3
156.16125981682825,1
131.42366562500263,2
169.38034472384487,3
145.23480276342323,3
140.37670542805074,2
146.30993247402023,3
151.69924423399362,3
153.53339508259424,0
70.15062796567584,1
178.66778014613035,2
147.52880770915152,3
168.11134196037204,3
165.7354877019201,1
143.7073702715204,2
149.74356283647074,3
114.44395478041653,2
84.61068824002659,3
98.30273725711726,0
150.12400730831058,1
124.82448915695679,2
127.30394827798344,3
166.46196814468718,2
47.03632545479827,3
107.81888891452277,3
50.29008120537128,1
165.17352002964432,2
134.56921278299137,3
71.56505117707799,3
139.3987053549955,2
139.3987053549955,3
16.515702588953125,3
143.13010235415598,4
94.14039034956734,0
126.32250239496626,1
167.0053832080835,2
161.565051177078,2
52.334378801416705,1
104.82845589129545,2
163.44292862436336,3
109.34073548303267,3
59.2259638987518,2
32.83612862657913,0
82.70073658678754,1
133.2642954110716,2
38.08877288097533,1
55.66978280449668,2
174.8055710922652,3
133.2100893917539,2
23.962488974578175,3
155.14841414028783,3
59.743562836470744,0
146.37190733304428,1
62.723236616886254,2
98.82037955202105,3
103.43818815835067,3
163.19130837379313,4
173.77905007884038,4
124.1342119590917,2
129.80557109226518,3
122.64171494068239,3
149.85861444792465,4
102.52880770915152,1
125.44112281173369,2
75.06858282186246,3
156.5014343240479,3
120.35009589418704,4
143.01709307365533,4
163.10830425532552,2
177.59978553914334,3
173.29016319224309,4
122.046786871487,3
39.28940686250034,1
119.4812522700571,2
50.55493692013546,3
73.12373538328882,3
141.9557114109506,2
153.434948822922,3
106.69924423399361,3
103.83485315665877,4
58.84620841182654,1
99.86580694308437,2
18.434948822922006,3
153.434948822922,3
94.34086006469124,2
49.61064931866059,3
174.85961350173685,4
43.26429541107162,4
47.27116357449294,3
0.38452965958450785,4
66.2141156869941,4
146.30993247402023,0
49.39870535499553,1
93.55618109425512,2
146.5207992699138,2
87.8094261359618,1
129.86172839181302,2
107.13299615034313,3
150.0684881594922,3
4.573921259900861,2
174.68545433005525,3
110.52095901483685,3
172.23483398157467,0
177.73949808885874,1
107.48799737614856,2
155.29756977222868,3
121.82744657667313,2
176.98721249581666,3
179.60395253244508,3
152.83891540077926,1
114.0920195289903,2
169.69515353123396,2
142.8040985919439,3
129.5747736315797,3
150.4612177404419,1
151.27043746786083,2
152.1235159240648,3
102.0947570770121,4
95.44033203100554,3
92.04540848888723,4
155.0742795426023,1
175.89188782286413,2
67.50831331578311,3
89.79390096261588,4
105.30613897408988,4
59.34933204294713,3
48.144173782632265,4
38.418055344821994,4
40.55689079480386,2
111.80140948635182,3
131.96443087494444,3
118.82131638372033,4
64.95379922035721,4
130.6012946450045,5
136.50743575877496,5
