pos_1,pos_2,progenitor,descendants
282,173,1,1
279,162,2,2
290,177,3,3
351,171,4,4
340,143,5,5
341,132,6,6
322,137,7,7
270,148,8,8
263,132,9,9
329,151,10,10
356,149,11,11
239,179,12,12
249,159,13,13
253,142,14,14
242,141,15,15
177,253,16,16
201,249,17,17
220,243,18,18
237,211,19,19
230,167,20,20
211,166,21,21
241,167,22,22
224,136,23,23
281,220,24,24
264,203,25,25
250,208,26,26
267,185,27,27
282,203,28,28
312,197,29,29
311,170,30,30
279,138,31,31
