pos_1,pos_2,progenitor,descendants_1,descendants_2
287,184,1,1,
281,162,2,2,
305,185,3,3,
341,173,4,4,
344,159,5,5,
344,147,6,6,
323,138,7,7,
281,150,8,8,
269,146,9,9,
332,152,10,10,
361,155,11,11,
239,175,12,12,
246,163,13,13,
253,142,14,14,
242,143,15,15,
178,250,16,16,
205,247,17,17,
217,241,18,18,
231,213,19,19,
217,170,20,20,21
230,160,21,22,
223,128,22,23,
290,219,23,24,
263,203,24,25,
252,210,25,26,
272,180,26,27,
279,206,27,28,
313,200,28,29,
308,175,29,30,
292,149,30,31,
